U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_iprop,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total,T_prop,T_rotor
43,0.21988135238004,0.00186810657205366,0.00258539453706648,-0.041086822213779,0.0343362328408944,0.00156522851087949,2.43017823039528,2.97360582070791,5.37217912346802,0.675445883392084,1,0,0,0,0,4.23788302265465,3.56883186094157,0.0159210857665157,-0.00207181459567559,-0.0192338628157983,0.0197095203044705,-0.00608718757970056,-0.0203801771196301,243480.82170851,284993.293711851,11903.679450958,624082.708146727,1655.46749393372,53697.3378075323
44,0.219645976351833,0.0019405938765912,0.00263362531797974,-0.0415926337521281,0.0333521006152705,0.00157787336351567,2.37678696015611,2.90627880673905,5.48132266197734,0.683214625186454,1,0,0,0,0,4.08819393164841,3.44648577642018,0.0159118510632077,-0.00192622543333934,-0.0187693757633854,0.0196925915591512,-0.00611746142186624,-0.0200206458384325,242593.808854995,283055.16045987,11903.6544400031,626573.855340842,1727.83810955134,53693.9950879158
45,0.21948120279783,0.00200475785225145,0.00268407122363614,-0.0421167957956008,0.0323319110517926,0.00159282636285734,2.32595066162968,2.8415697362941,5.58569669983701,0.6909469596894,1,0,0,0,0,3.94504722454687,3.32957398337901,0.0159061473967049,-0.00178724271132903,-0.0183158860429277,0.0196747318618289,-0.00615120537022508,-0.0196764767157341,241827.330373308,281240.374875108,11903.6213326566,629590.13759917,1800.04492269693,53691.5939194702
46,0.219359896795572,0.00206534703009514,0.00273863827997304,-0.0426598195174831,0.0313765954137497,0.00161143922693739,2.27726330011632,2.77951389297318,5.70084758633089,0.698826349059377,1,0,0,0,0,3.80853431138946,3.21855813211621,0.0159014057365916,-0.00164831690438287,-0.0178781454612166,0.0196568525762531,-0.00618769344929395,-0.0193546836827084,241157.13851611,279558.308963539,11903.590216145,633257.868814758,1877.66020357567,53689.0390050302
47,0.21930260890789,0.00211879739781722,0.00279767716867851,-0.0432261001192622,0.0304254071395715,0.00163441240542207,2.23080896594309,2.71978355814884,5.81702712044778,0.706743893892332,1,0,0,0,0,3.67899405325003,3.1136041542431,0.0158996821661444,-0.00151364055744902,-0.0174555500164445,0.0196380409179797,-0.00622753389498771,-0.0190556546904018,240593.766006509,277988.602968056,11903.5551460466,637629.504208415,1957.29603852737,53687.0309672779
48,0.219339012485161,0.00215853573172663,0.00285100862386007,-0.0438210585386745,0.0293864598737188,0.00165520786860701,2.1868257588969,2.66194690473963,5.92070944693874,0.714421217983918,1,0,0,0,0,3.55684169859771,3.01474766229155,0.0159044925192331,-0.00139538139921618,-0.0170538912953073,0.0196164942656367,-0.00626638037052838,-0.0187709574506593,240158.181010349,276501.687863703,11903.5074839815,641851.562026237,2033.82025035251,53686.6743296951
49,0.219467001430596,0.00218544373807989,0.00290639564821354,-0.0444474876860588,0.0282845679584792,0.00167976704341972,2.14514478477119,2.60592387246165,6.01615445530559,0.721992718457224,1,0,0,0,0,3.44224111264825,2.92225983786413,0.0159155128343776,-0.00128971057129267,-0.0166698277348789,0.0195923601656981,-0.00630735878742262,-0.0185087905484777,239842.226128825,275096.355186606,11903.4492750721,646608.270228436,2108.60011272858,53687.8459351081
50,0.219682637929501,0.00219920752933985,0.00295592961823299,-0.0451075675983132,0.0271364273662279,0.00170274335547304,2.10566341027126,2.55157928224834,6.10610014430853,0.729347268581023,1,0,0,0,0,3.33535799669794,2.83634251519665,0.0159328510975229,-0.00120034537922372,-0.016311366555277,0.0195652622463888,-0.00634581900446336,-0.0182656401328082,239642.166609294,273766.42112223,11903.3830784472,651206.232220414,2182.5333028016,53690.3733092438
51,0.219937081149428,0.00221074607626348,0.00301605420446688,-0.0457985921582157,0.0261053583061143,0.00173521658291435,2.0677119187495,2.49924126147045,6.21332873063056,0.736850449175455,1,0,0,0,0,3.23597200558829,2.75756605380036,0.01595086452752,-0.00110718462343442,-0.0159741894188574,0.0195378522219353,-0.00638766501431673,-0.0180603474962977,239514.015020879,272543.539526105,11903.3248008683,657017.398386614,2264.69607378913,53692.2425969815
52,0.220305146329988,0.00220459742594012,0.00307167108620698,-0.0465309794876887,0.0249664312201863,0.00176814521486995,2.03201063464181,2.44818248391484,6.30645124680021,0.744182617748247,1,0,0,0,0,3.14473744555437,2.68561931358679,0.0159779491299871,-0.00103635120956315,-0.015661368010467,0.0195061742616235,-0.00642775244120408,-0.0178758725928965,239512.031629979,271372.539538491,11903.2527422016,662844.665721628,2342.56529433236,53696.4113181486
