U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_iprop,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total,T_prop,T_rotor
40,0.223915850487485,0.00142156411084901,0.00209254859940142,-0.0501238804749519,0.0371497896942743,0.00176442674839606,2.62714150887761,3.19385977026813,3.77243671961455,0.637210991401405,1,-0.349065850398866,0,0,0,4.74361507483874,3.97139672617409,0.0161488235208743,0.00436718716415035,-0.0251737295844606,0.0198046091760702,0.00137234647406721,-0.0255038826812644,248309.350277136,291686.056056636,11903.6935682769,602327.212333051,1051.946605319,53906.3351213655
40,0.223886238799958,0.00142331234537683,0.00209598446740061,-0.0500192081861817,0.0371497896927001,0.00176218547428019,2.6269432505778,3.19384958954653,3.78542078364282,0.637359154708271,1,-0.345575191894877,0,0,0,4.74340981224097,3.97132767167198,0.016147029161799,0.00429811579186966,-0.0251288696196548,0.01980409196826,0.0012986725952108,-0.0254640334580753,248295.47225236,291685.150925851,11903.6937725456,602489.04265324,1055.88026978422,53904.371406108
40,0.223856626265412,0.00142506346811672,0.00209942181893007,-0.0499145333176561,0.0371497896911199,0.00175994237746056,2.62674483920614,3.19383959546488,3.79839555960977,0.637507242859062,1,-0.342084533390889,0,0,0,4.74320452004383,3.97125875837593,0.0161452336187202,0.00422904451519499,-0.0250840078431916,0.0198035758471296,0.00122499492730297,-0.0254241843789306,248281.584622459,291684.26159474,11903.6939769934,602650.943269719,1059.81326572207,53902.4080055305
40,0.223827012882775,0.00142681748606702,0.00210286065374633,-0.0498098558698072,0.0371497896895481,0.00175769745182728,2.626546274349,3.19382978842376,3.81136106260188,0.637655255955207,1,-0.3385938748869,0,0,0,4.74299919809839,3.97118998656366,0.0161434368888764,0.00415997333746434,-0.0250391442561176,0.0198030608153816,0.0011513134677011,-0.0253843354439493,248267.687361004,291683.388097007,11903.6941816208,602812.914069235,1063.74559310563,53900.4449194938
40,0.223797398650983,0.00142857440624,0.00210630097161163,-0.0497051758430674,0.0371497896879587,0.00175545069125693,2.62634755559181,3.19382016882463,3.82431730765577,0.637803194097773,1,-0.335103216382911,0,0,0,4.74279384625536,3.97112135651346,0.0161416389695,0.00409090226202413,-0.024994278859475,0.0198025468757233,0.00107762821375345,-0.0253444866532536,248253.780441514,291682.530466425,11903.6943864285,602974.954938681,1067.67725190598,53898.4821478557
40,0.223767783483612,0.00143033422209909,0.00210974236063606,-0.0496004932276384,0.0371497896935945,0.00175320178533964,2.62614868326223,3.1938107362087,3.83726430954295,0.637951105863288,1,-0.331612557878923,0,0,0,4.74258846450239,3.97105286783617,0.016139839860946,0.00402183110871564,-0.0249494119671962,0.0198020340233434,0.00100393935877832,-0.0253046377100798,248239.863886868,291681.688661228,11903.6945914455,603137.029263354,1071.6082420819,53896.5196881483
40,0.223738167287994,0.00143209692426791,0.00211318434987657,-0.049495808012551,0.0371497896923067,0.00175095038022041,2.62594965785045,3.1938014899468,3.85020207882962,0.638099046635066,1,-0.328121899374934,0,0,0,4.74238305287245,3.97098452001711,0.0161380395645382,0.00395275966994011,-0.0249045439372122,0.0198015222521756,0.000930247123853686,-0.0252647882743056,248225.937731165,291680.862625132,11903.6947967027,603299.095192331,1075.53856219328,53894.5575377814
40,0.223708550240097,0.00143386254975927,0.00211662782149551,-0.0493911202198399,0.0371497896910046,0.00174869712214547,2.62575047729121,3.19379243233496,3.86313063501785,0.638246912722126,1,-0.324631240870945,0,0,0,4.74217761089587,3.97091631479765,0.0161362380702758,0.0038836883435063,-0.0248596741007328,0.0198010115812492,0.000856551086544679,-0.0252249389831922,248212.001837784,291680.052557861,11903.6950021419,603461.230860142,1079.4682136305,53892.5957013995
40,0.223678932338716,0.00143563110570123,0.00212007277529446,-0.0492864298499402,0.0371497896902254,0.00174644200495473,2.62555114116316,3.19378356378141,3.87604999307365,0.638394704225562,1,-0.321140582366957,0,0,0,4.74197213842103,3.97084825246083,0.0161344353753448,0.00381461713284962,-0.0248148024588043,0.0198005020133155,0.000782851244151557,-0.0251850898369141,248198.056179819,291679.258493772,11903.6952077638,603623.43615617,1083.39719639589,53890.6341788641
40,0.223649313583105,0.00143740259918091,0.00212351921102544,-0.0491817369033108,0.0371497896886922,0.00174418502243184,2.62535164904756,3.19377488469223,3.8889601675907,0.638542421242431,1,-0.317649923862968,0,0,0,4.74176663529759,3.97078033328836,0.0161326314769578,0.00374554604131178,-0.0247699290124434,0.0197999935511204,0.000709147593959,-0.0251452408355493,248184.100730568,291678.48046706,11903.6954135688,603785.710965538,1087.32551039149,53888.6729700451
