U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_iprop,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total,T_prop,T_rotor
81,0.342144782885683,-0.00136596310580379,-0.00661581236766773,-0.472527880775844,0.195047659207477,-0.0148792087449975,1.98019483760798,1.94016016847134,0.576010637238084,0.821853787994525,1,-0.349065850398866,0,0,0,2.26810633829104,1.94569483930355,0.024889466612902,0.243766263506829,-0.163612873878427,0.0244021669613969,0.252462781391271,-0.15279843884886,314525.463340671,310409.048041229,12132.1210433195,672165.990691146,300.214462805207,72907.0713467783
81,0.342300208069031,-0.00125665488403472,-0.00648255399886558,-0.468650260167445,0.191677394764575,-0.0140541351520102,1.97260838561037,1.93987484607905,0.557534422003425,0.821853787994525,1,-0.345575191894877,0,0,0,2.26007309531421,1.9453621813655,0.0248242052088644,0.240992856073582,-0.161882714922695,0.024429413418715,0.249347061365975,-0.151273729948215,313719.715591839,310367.831684207,12123.1013737543,670575.98400253,290.459590771899,72753.1708024736
81,0.342431691738134,-0.00115650323155545,-0.00634925012203844,-0.464790997796447,0.188312105371651,-0.0132849818413783,1.96531035917637,1.93925589683447,0.539388503594065,0.821853787994525,1,-0.342084533390889,0,0,0,2.25228797553453,1.94469755640767,0.0247617699917106,0.238234387634387,-0.160165031956273,0.024451557236766,0.246264347764854,-0.149761286461627,312948.766079231,310293.888427048,12114.3861556657,669001.588378401,280.890776739066,72599.5792609861
81,0.342540847975845,-0.00106450453051969,-0.00621607924797528,-0.460947775607412,0.184951964985888,-0.0125660361610892,1.95826957565781,1.93834010690176,0.521574155310236,0.821853787994525,1,-0.3385938748869,0,0,0,2.24472566228041,1.94373765524159,0.0247017913207663,0.235489431839411,-0.158458753276025,0.0244691019637654,0.243211419654334,-0.148259758958498,312208.836023441,310190.869588251,12105.956441086,667442.667252009,271.507422538954,72446.2742710726
81,0.342629063572408,-0.000979805978211566,-0.00608319355675193,-0.457118603185544,0.181597118479739,-0.0118924112211746,1.95145946253442,1.93715870851782,0.504092247358176,0.821853787994525,1,-0.335103216382911,0,0,0,2.23736454239928,1.94251362627792,0.0246439557499039,0.232756755916697,-0.156762954120584,0.0244824758633744,0.240185517622048,-0.146767990567191,311496.713057341,310061.884840967,12097.7959268992,665899.10318327,262.308867463431,72293.2338013143
81,0.342697539602275,-0.000901676947832149,-0.00595072380769433,-0.453301757984337,0.17824768826656,-0.0112598932944538,1.94485718522822,1.93573843180994,0.48694332547466,0.821853787994525,1,-0.331612557878923,0,0,0,2.2301860053977,1.941052125295,0.0245879952948126,0.230035286192996,-0.155076830148599,0.0244920461758427,0.237184258566919,-0.145284981392918,310809.643199955,309909.603368979,12089.8904703253,664370.792204814,253.294404322701,72140.436306682
81,0.342747323820237,-0.000829486847691627,-0.00581878314980677,-0.449495738759262,0.174903779260679,-0.0106648231804942,1.93844297255039,1.93410231861102,0.470127670844948,0.821853787994525,1,-0.328121899374934,0,0,0,2.2231739015697,1.93937612765877,0.024533679145634,0.227324081090871,-0.153399676727959,0.0244981301493786,0.23420556945516,-0.1438098608614,310145.247460749,309736.332388618,12082.227711285,662857.639831862,244.46329106737,71987.8607653855
81,0.342779336227459,-0.000762687780998009,-0.00568747011724386,-0.445699228822775,0.171565482638282,-0.010104002783026,1.93219958819217,1.93227036032354,0.453645346358415,0.821853787994525,1,-0.324631240870945,0,0,0,2.21631411757402,1.93750556492843,0.0244808071841597,0.2246223097133,-0.151730872556143,0.0245010036843888,0.231247635155449,-0.142341865945094,309501.456613908,309544.078886046,12074.7967742963,661359.558222389,235.814759276043,71835.4866963183
81,0.342798263900277,-0.000700509206555512,-0.00555609676753497,-0.441911034335044,0.168227599366271,-0.00957219653473971,1.92610911377626,1.9302771474448,0.436791022459403,0.821853787994525,1,-0.321140582366957,0,0,0,2.20959351221316,1.93547493809222,0.0244292300466867,0.221928301027369,-0.150068593446263,0.0245011887015113,0.228306624046247,-0.140880189170814,308876.146839325,309336.32505414,12067.5737655228,659941.800298704,226.979513984324,71683.539825005
81,0.342807498674517,-0.000642381598208598,-0.00542418808729613,-0.438130223749378,0.164886409369766,-0.0090655026222484,1.92015799005867,1.92814796228741,0.419062832918753,0.821853787994525,1,-0.317649923862968,0,0,0,2.2030020646349,1.93330946307244,0.0243788337082109,0.219240803306676,-0.148411508031301,0.0244990671092765,0.225379716494357,-0.139424205776977,308267.694313873,309115.617956753,12060.5415736657,658650.452452991,217.695383833497,71532.1737491926
