U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_iprop,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total,T_prop,T_rotor
26,0.235319981699094,-0.000504493505461575,0.00187383111218529,-0.0330957315618266,0.0380617650082688,0.00132324623790124,3.83399317086667,4.82624474564317,-0.0575746495573831,0.506561839381777,1,0,0,0,0,7.9765407279739,6.46960205530545,0.0162506329979078,-0.00516173585665263,-0.0270271868867042,0.0202415355732157,-0.00624590016937607,-0.026624961912449,278703.668699054,352501.093855412,11902.8156699331,650596.806909274,-9.51565238052517,53879.2157429585
27,0.234005949509732,-0.000315140937051314,0.00186707689320303,-0.0335607440963275,0.0362120198180176,0.00130269976153121,3.72504938112219,4.65611573628666,-0.074888390112052,0.513020130646182,1,0,0,0,0,7.63959852254949,6.22074566436563,0.0162645378312491,-0.00502891513466133,-0.0265604744505393,0.0201726398433692,-0.0062033510784247,-0.0261718392434829,275868.725783418,345396.772848255,11902.7963866493,640428.735679286,-12.8460679636254,53878.3123902161
28,0.232840725913703,-0.000148876111836378,0.00185407515225025,-0.03401844937151,0.0343476892798368,0.00127732364448876,3.6204388954244,4.49539592395818,-0.0897954076451385,0.519392267462927,1,0,0,0,0,7.32467013551734,5.9867034994774,0.0162810393276127,-0.00490442512941082,-0.0260757176467445,0.0201062409711819,-0.00616438485527926,-0.0257022353476591,273184.262080072,338749.441527326,11902.7714860874,630901.219100974,-15.9667615026128,53877.9890084537
29,0.231821543773519,-4.17153907146807e-06,0.00183969143180012,-0.0344762055622773,0.0324740408131718,0.00125092241089322,3.51996707191993,4.34385877941295,-0.101380078469687,0.525763924183256,1,0,0,0,0,7.03141434562598,5.76672118325455,0.0162987897425099,-0.0047876153470248,-0.0255810517882255,0.0200436066190145,-0.00613066645474331,-0.0252268673379983,270635.644745664,332557.964341277,11902.741301438,622190.499334623,-18.6651207061696,53878.2872867215
30,0.230939733969747,0.00012122164508971,0.00182050148826915,-0.0349403050940286,0.0306163740877269,0.00122104629725262,3.42337685131918,4.20125775808925,-0.102862311003293,0.532163671030636,1,0,0,0,0,6.75931853113112,5.56002945272265,0.0163161812395103,-0.00468059041781708,-0.0250899197374288,0.0199859657444888,-0.00610002631571663,-0.0247497319066955,268205.962701133,326819.38148275,11902.7073655765,613743.983595512,-19.5924288065323,53879.1026143421
31,0.230198027956691,0.000228659288058702,0.00180382371262415,-0.0354141849467517,0.0287225974780304,0.0011930706296277,3.33062679382598,4.06704238642506,-0.109368501707726,0.5385299474111,1,0,0,0,0,6.50680794608818,5.36539563854384,0.0163332726004858,-0.00458178759821496,-0.0246004182847753,0.019933597482198,-0.00607609285393164,-0.0242773875884249,265896.695975656,321507.349499041,11902.6676641708,606059.5975285,-21.5239871644179,53880.8106936677
32,0.229578427574603,0.000321123973091664,0.0017881001795689,-0.0358984278092901,0.0268170731576562,0.00116590192671624,3.24173834018461,3.94064198861764,-0.112986674858757,0.544869764674692,1,0,0,0,0,6.27129203035338,5.18131670235262,0.0163499436408238,-0.00449120101870823,-0.0241157401526113,0.0198859402240467,-0.00605762271232439,-0.0238100360122868,263712.639814914,316590.70922557,11902.6237856918,598935.299725207,-22.9533453004267,53883.315337794
33,0.229054914863164,0.000402269086511524,0.00177665535748903,-0.0363925737023925,0.0249643527364557,0.00114215214019632,3.15661099027635,3.82157030580417,-0.0960887762888598,0.551197147630699,1,0,0,0,0,6.05030334493714,5.00639703793996,0.0163655025748095,-0.00440526493054423,-0.0236355342597952,0.0198425564990759,-0.0060450215548943,-0.023351850394071,261651.256766845,312044.571032661,11902.578915464,592616.82815017,-20.1430911923316,53886.258121103
34,0.228634802685871,0.000471545865137474,0.00175872310123835,-0.0368956298157016,0.0230641424184922,0.00111360720775648,3.07534280502418,3.70908034704046,-0.0854560159103298,0.557530522321947,1,0,0,0,0,5.84160892092162,4.83914144183632,0.0163816616922,-0.00433120046192979,-0.0231631673798256,0.0198024151076875,-0.00603450725832004,-0.0228907153999742,259728.176333974,307825.308935972,11902.5298206708,586140.111998508,-18.4644203416087,53890.2816896669
35,0.228306639979346,0.000530729631503891,0.00174267030730576,-0.0374064734035494,0.0211280443801183,0.00108654094168314,2.99783257578741,3.60267321932302,-0.0768917691747684,0.563863696614303,1,0,0,0,0,5.64316542645638,4.67829953906434,0.0163985802962301,-0.00426488294786235,-0.0226910357106853,0.0197649801004284,-0.00602962565026549,-0.0224316996200642,257943.514039805,303906.840792425,11902.4775494391,580234.501366468,-17.108065046377,53895.4094507156
36,0.228062006443865,0.000580875082076774,0.00172860854705254,-0.0379236052522989,0.0191514186282657,0.00106105740119736,2.9239888366111,3.50185458700186,-0.0706982010415412,0.570183853766855,1,0,0,0,0,5.45311836529089,4.52269602115013,0.0164166689715334,-0.00420633303223493,-0.0222167924323901,0.0197296225646627,-0.00603042275727927,-0.0219730898010335,256298.555722944,300262.8699574,11902.4228996354,574907.15182013,-16.1832732842512,53901.7451551975
37,0.227893144885143,0.000622749347974492,0.00171422583466759,-0.0384452883374314,0.0171288261736006,0.00103548425548559,2.8537105201435,3.40616482352926,-0.0673922736469611,0.5764633814824,1,0,0,0,0,5.26978452778224,4.37124526246686,0.0164363652590439,-0.00415674436477752,-0.0217396223484621,0.0196957109148683,-0.00603586895280352,-0.0215112149431473,254793.927029503,296869.085970576,11902.366909875,569957.083120462,-15.8573416702363,53909.3943715811
38,0.227790697583455,0.000657266108434543,0.00169938681343369,-0.0389695965845557,0.0150664818597318,0.0010097948419397,2.78686605735157,3.31520226396542,-0.0648031276310602,0.582695199642183,1,0,0,0,0,5.09164003016056,4.22296888755614,0.0164579068606257,-0.00411599966048696,-0.0212573511314141,0.0196627109357187,-0.00604576569509763,-0.021044279298171,253427.842078618,293704.966918586,11902.3111751282,565378.778333449,-15.6620881866838,53918.3902862123
39,0.227750067325343,0.000684925697622868,0.00168398429710979,-0.0394966452882614,0.0129712120179305,0.000984032799294003,2.72330036001488,3.22860393042602,-0.0611598918776952,0.588922357607132,1,0,0,0,0,4.91796989990128,4.07750440195637,0.0164815191965224,-0.00408425065336838,-0.0207700289214173,0.0196302551145996,-0.00605998379118519,-0.0205725366095662,252196.906772351,290752.622277399,11902.2574338517,561161.621443899,-15.172673125279,53928.761980307
40,0.227776453093231,0.000705424443284229,0.00166786099623409,-0.0400300367643629,0.0108388505997445,0.000958262811737663,2.66285468922516,3.14602919068308,-0.0576786043835418,0.595120846516008,1,0,0,0,0,4.74915556152701,3.93533116976149,0.0165076282931377,-0.00406256214092889,-0.020280799407332,0.0195981594059033,-0.0060786699326647,-0.0200989521926485,251097.580967624,287995.605623385,11902.20724001,557279.671291677,-14.6778156305112,53940.6288640351
41,0.227878034886032,0.000718272614698459,0.00165251665496046,-0.0405737846075269,0.00865713433064691,0.000933779935931894,2.60538925369586,3.06716285846392,-0.0571694446257143,0.601322605530298,1,0,0,0,0,4.58563082276782,3.79694915667161,0.0165367815600454,-0.00405165993583997,-0.0197912939515385,0.0195662726459995,-0.00610293656576806,-0.0196274656135816,250127.21076562,285418.68427609,11902.1622165216,553857.940032403,-14.9126984150109,53954.1941422123
42,0.228048857477322,0.000724230710143713,0.00163354686232833,-0.041130854907687,0.00646038565457245,0.000907536263736343,2.55069859968318,2.99177796151823,-0.0525031354231434,0.607498070894848,1,0,0,0,0,4.42774077653608,3.66284557199304,0.0165686580060095,-0.00405279695628642,-0.0193090779980703,0.0195345514084697,-0.00613020562431729,-0.0191590243898496,249277.424940056,283012.464998757,11902.1252815229,550488.212369155,-14.0315805789837,53969.2372228605
43,0.228273491598379,0.000725504772224354,0.00161835901260484,-0.0417033464972902,0.00432049712818339,0.000885174305580244,2.49850569180935,2.91973386453159,-0.0295353442454553,0.613844393158629,1,0,0,0,0,4.27573780335395,3.53350748753353,0.016602113390787,-0.00405993267701599,-0.0188338779352164,0.0195032548012791,-0.00616255784558313,-0.0187040675599016,248534.075280842,280773.741160807,11902.0990608939,547800.88236623,-8.08589582535808,53985.2343496507
44,0.228609922796441,0.00071637160419822,0.00159984456826936,-0.0422985134529878,0.00204049287324386,0.000861592155347754,2.44902025362522,2.85054014425783,-0.0286448392280673,0.619950956455,1,0,0,0,0,4.1301172615697,3.40915529507158,0.0166410870660984,-0.00408611215844455,-0.0183662715661497,0.019471573622538,-0.00620102709444213,-0.0182536553170573,247919.575380467,278672.003566078,11902.0836600914,545215.685594359,-8.02478078832411,54003.9802094598
45,0.22904687506827,0.000698560351192097,0.00157785078636105,-0.0429188969196726,-0.000323047838515417,0.000836867993595046,2.40201051284709,2.78408569444269,-0.0375164517565352,0.625864963921878,1,0,0,0,0,3.99109032454561,3.29019666992572,0.0166847382570119,-0.00412973262416563,-0.0179106678825676,0.0194397075002339,-0.00624477711893728,-0.0178118408429821,247422.153266944,276705.023330689,11902.0836872871,542702.734745642,-10.7470662108982,54025.1175840811
46,0.229518251419856,0.000679133544258598,0.00155773781890598,-0.0435618097529802,-0.00253629381252637,0.000815004650702066,2.35694578193538,2.72048003247545,-0.0113163447474989,0.631925155962576,1,0,0,0,0,3.85861250009354,3.17714378427442,0.0167286584466642,-0.00417690672458301,-0.0174736793441052,0.019408412479918,-0.00629096713865392,-0.0173922114164489,247007.030467105,274887.063988833,11902.1006263103,540667.73327064,-3.31570173210288,54046.5214120005
47,0.230068494636942,0.000654424376110621,0.00154325065411737,-0.0442335255043671,-0.00473997191702746,0.000798916332402839,2.3139450130813,2.65938507651218,0.0215503830555595,0.638028084978767,1,0,0,0,0,3.73303200612094,3.07019956873844,0.0167756210895583,-0.00423324095685019,-0.0170490709488603,0.019377312583327,-0.0063447977380076,-0.0169948725542904,246688.533966245,273197.91246175,11902.1360528413,539483.546801249,6.45611455282917,54069.5800736222
48,0.230765982401033,0.000618597015382577,0.00152580417074907,-0.0449432552060953,-0.00714696996532647,0.000782498278538852,2.27325283427701,2.60041872244105,0.0220345024352847,0.643976275609544,1,0,0,0,0,3.61478382848584,2.96949808028466,0.0168299132642952,-0.00431477094682055,-0.0166369757162459,0.019345863991704,-0.00640829343010395,-0.0166084332502437,246490.02829459,271613.374482694,11902.1981188672,538457.000019971,6.74161396563438,54096.5199318341
49,0.23159428338129,0.000573555902391832,0.00148946571545966,-0.0456924801686528,-0.0096997960892109,0.000753931639437821,2.23466321321995,2.54351890446283,0.00223572589223445,0.64951115627287,1,0,0,0,0,3.50395586092924,2.87534622325571,0.0168905066141791,-0.00442637727511434,-0.0162529710209735,0.0193141843870566,-0.00647317407277956,-0.0162248352500107,246400.274141034,270133.217253198,11902.2927208913,536162.029602494,0.697995947015474,54126.8459962378
50,0.23254888647385,0.000521544274716092,0.0014484724125723,-0.0464838691403049,-0.0123597698504612,0.000723787235794032,2.19797623082924,2.48865148744071,-0.029950362689441,0.654871947301206,1,0,0,0,0,3.4006209057975,2.78806270939014,0.0169565662513557,-0.00456033703822401,-0.0158888516027187,0.0192828489239644,-0.00654623417416685,-0.0158569317275548,246408.510935267,268759.496112833,11902.4260010761,533854.519339188,-9.53528070849617,54160.4438320015
51,0.233509765060136,0.00047368602257156,0.00142103524887633,-0.0473070815932951,-0.0147485141574883,0.000705329907027688,2.16248826337382,2.43606279432463,-0.00916152069512764,0.660873987465875,1,0,0,0,0,3.30440314708164,2.70814163666175,0.0170206101765895,-0.00468620845173499,-0.0155463286626837,0.0192526635427759,-0.00662491133225134,-0.0155317612504519,246465.200193018,267515.180100418,11902.5815408969,533033.784228601,-2.97633265760152,54193.317707431
52,0.234648538939944,0.000416448123167996,0.00138455789565466,-0.048182824214187,-0.0173871428705477,0.000682139662306443,2.12892171315389,2.38517779668728,-0.0258208460476468,0.666425057618308,1,0,0,0,0,3.21603801545363,2.63549307814746,0.0170928078177508,-0.00484522645407929,-0.0152235316806491,0.0192229601611971,-0.00671540763774482,-0.015216704602699,246629.046073333,266360.157577927,11902.7921735072,531867.026049702,-8.55029253191054,54231.2175292547
53,0.235897592616852,0.000356583493271533,0.0013454955536955,-0.049106297835545,-0.0200608233452556,0.000658778169620914,2.09683893925868,2.33611263185603,-0.0425333684610099,0.671951111020805,1,0,0,0,0,3.13531905224557,2.57048689958465,0.0171688375271058,-0.00502191436109949,-0.014924515746088,0.0191942980870847,-0.00681492370229687,-0.0149245430234053,246870.234656952,265306.859515894,11903.0521951412,530863.57197256,-14.3509468590193,54271.9162130375
54,0.237163233694153,0.000300961073265112,0.00131129195710967,-0.0500242061940436,-0.0227525050771982,0.000638157461293541,2.06556090617207,2.28948105395067,-0.0526164968948674,0.677521350902318,1,0,0,0,0,3.05149833041482,2.50076633816539,0.0172413933994026,-0.00520525751981456,-0.0146026850820739,0.0191708971724616,-0.00692717233631083,-0.0146110743597372,247139.7390583,264406.354472304,11903.3656775013,530143.562129403,-18.0849174922861,54315.2876135123
55,0.238454612178618,0.000248321836088419,0.00128331796520486,-0.0509383045704933,-0.0254816956093568,0.000621942752429401,2.03527044326673,2.2449473795893,-0.0595606530920778,0.683151985354148,1,0,0,0,0,2.96431958672988,2.42694447138337,0.0173126470205431,-0.00539670628725285,-0.0142553621257622,0.0191511269618728,-0.0070534951853096,-0.0142788946212093,247453.665765407,263634.93374657,11903.7405579598,530004.53390509,-20.8485770324325,54361.7050302648
56,0.239877468085979,0.000193180274980185,0.00126359619724548,-0.0518968079292893,-0.0283369197468629,0.000613832283813066,2.00643481584118,2.20188340619615,-0.0802376686160326,0.688760179644301,1,0,0,0,0,2.88216842239252,2.35876166900922,0.0173894667122924,-0.00560680088761192,-0.0139100796081834,0.0191324156014567,-0.0071995960823564,-0.0139656384814719,247851.034239285,262946.999274296,11904.1969763065,531070.864050738,-28.5870471612378,54412.5641718639
57,0.241332805382858,0.000140834086937134,0.00122010637870363,-0.0528859758486448,-0.0310854786048434,0.000588779810741653,1.97862244035487,2.16037809506558,-0.0781016172772166,0.694353111232064,1,0,0,0,0,2.80439204935114,2.29565298241307,0.0174666205996638,-0.0058331710652001,-0.0135993934428944,0.0191145119647177,-0.0073402100059493,-0.0136543613431351,248301.246240902,262351.605845042,11904.7048229991,530341.060648545,-28.3247110610237,54464.5471594364
58,0.24285636186068,9.03322546628314e-05,0.00116911715037162,-0.0539098238998305,-0.0338212881441184,0.000558906761845913,1.95182326776485,2.12039836713031,-0.068281869881136,0.699928832178806,1,0,0,0,0,2.73077789192348,2.23709519243867,0.0175451695951835,-0.00607457488462729,-0.0133060833054555,0.0190984632234521,-0.00748785613887346,-0.013351268936986,248806.250244338,261849.201424438,11905.281399696,529229.630966177,-25.202762449864,54519.0833970191
59,0.244497686315974,4.05265463287973e-05,0.00113077429672104,-0.0549749451456705,-0.0366621379059438,0.000539561970698612,1.92606135897995,2.08191818363639,-0.0684340706546483,0.705475515877659,1,0,0,0,0,2.66116729750133,2.1826440108734,0.0176267219109965,-0.00633054089106517,-0.0130088454334587,0.019085585193587,-0.00765911744737273,-0.0130644000130311,249370.482371675,261440.635835532,11905.9582213585,529516.814234516,-25.6949104336687,54578.1671807692
60,0.246229000004713,-7.1156705647415e-06,0.00109129576775319,-0.0560772152831682,-0.0395500654789471,0.000519862457868744,1.90118424666625,2.04492305700819,-0.0694830944974555,0.710997684260572,1,0,0,0,0,2.595211422008,2.13190323382406,0.0177097322634778,-0.00660285869831571,-0.0127195229454594,0.0190759400395224,-0.00784518490094708,-0.0127842876908787,249984.236193576,261126.759675265,11906.7324640385,529910.751450925,-26.5310427793514,54640.9753589729
