U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
14,0.259307693570943,-0.0078026992330134,0.00135429078183713,-0.0100144673306644,0.0468731981219001,-0.00385746300138915,5.62508630900008,7.16820742893812,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,13.4113520160819,10.2213225386894,0.0175412558436296,-0.0087545002454597,-0.00653773175480344,0.0197099472758412,-0.00818305890599799,-0.00707945020528216,343280.132419661,434361.817368489,13134.1655919385,789835.313253798
15,0.256323242878485,-0.00795660576590509,0.00148396697741288,-0.0106941010236853,0.0464085707479379,-0.00416072792468388,5.59622578514093,6.8274008318723,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,12.8838977850099,9.83013141896169,0.0177480557945222,-0.00930201096209978,-0.00717958813553806,0.0193646082704651,-0.00850537817473044,-0.00769422762340461,345523.586113077,416714.836755852,13101.4390937988,774455.391455264
16,0.253385139106492,-0.00799007640758015,0.00161490745031476,-0.0112032600047893,0.045779999217272,-0.0042977912644959,5.53345967102664,6.51164176869816,0,0,0.436332312998582,-0.496575839270499,-0.0174532925199433,0,12.3610148513204,9.44103024697437,0.0178950149126466,-0.00984299720014565,-0.0076068879760961,0.0190789023175654,-0.00885439678267494,-0.00809848524243806,345844.137350047,401247.155834367,13076.3926821396,759333.494830794
17,0.250323874203059,-0.00860935383327769,0.00172253855880476,-0.0115283834389882,0.0450002967143891,-0.00483572468415315,5.52103970523589,6.14302177463748,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,11.8450203971124,9.01957067041314,0.0182545810327718,-0.0105054782976281,-0.00781450688883372,0.0185736257787213,-0.00908941873040723,-0.00828847864416331,350328.292226227,381410.910521599,13058.1471072745,744008.265393608
18,0.247351093978255,-0.00913288228852278,0.00182468237278233,-0.0116929505885925,0.0440884758083912,-0.00519901107026995,5.47959068346307,5.80233692271994,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,11.3415760512686,8.60568720307584,0.0185632267493681,-0.0111762051598028,-0.00782225650598295,0.0181206616349432,-0.00934117023316465,-0.00828072456743135,353128.753424821,363908.009708458,13045.9766259196,729334.314717822
19,0.244671064522131,-0.00939774365122594,0.00341736694152405,-0.0118236895425787,0.0431717573618943,-0.00461485889165167,5.35689671166836,5.54408953636923,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0.00289727812645754,10.8513237443552,8.23006020788854,0.0186303559078178,-0.00890721509028651,-0.00784045230509417,0.0179195452681204,-0.0124306077684325,-0.00799072120495362,350055.113306167,352807.915020205,13039.2806086284,715190.696789033
20,0.242183749298227,-0.00954747265759387,0.00572563009274519,-0.0118807830411798,0.0422173550031044,-0.00372914789151744,5.19314378214731,5.33337440811695,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0.00717338883219055,10.3760042997036,7.88154914999281,0.0185658751819596,-0.00523006389658693,-0.00777965731728082,0.0178557329608715,-0.016898338920349,-0.00751868335082985,343940.250066096,345118.486156016,13037.555517748,701418.149502247
21,0.239714972106077,-0.0091802344552676,0.00579506135729556,-0.0116797661993276,0.0410566920537285,-0.00351934236817454,5.0307772666873,5.13159427737377,0,0,0.436332312998582,-0.45529793197591,-0.0174532925199433,0.0071127413654769,9.91869999452066,7.54469794560195,0.0184931525606141,-0.00580853970820691,-0.00731258105632929,0.0177979879890779,-0.0173483105816486,-0.00708623569078315,337918.987954682,337760.16967314,13040.3771424352,688071.943664791
22,0.237364123965169,-0.00853264292910969,0.005172844228827,-0.0113408462319699,0.0397973440789112,-0.00338336522175922,4.85995143156385,4.94937496709154,0,0,0.436332312998582,-0.373405213035437,-0.0174532925199433,0.00574614848241722,9.47924116151255,7.22686764166504,0.0183771151850523,-0.00764657716146042,-0.00665810089467911,0.0177860520895648,-0.0166297590239515,-0.0065855255258586,331205.260027118,331569.659580738,13047.2815722309,675202.706341016
23,0.235050173740246,-0.00735246286679967,0.00225114385667383,-0.0107663127552508,0.0383831642773492,-0.00363219995277804,4.70522736366537,4.76380829738156,0,0,0.436332312998582,-0.250497701847374,-0.0174532925199433,0,9.06026970732084,6.9178496281293,0.0182990176362535,-0.0138011329775017,-0.00566613749350904,0.0177349636969579,-0.0118281612139642,-0.00610991675115567,325626.855568122,324774.265296052,13058.2090382715,662865.536232882
24,0.233026035978556,-0.00721935549834959,0.00378676683525922,-0.010407280182882,0.0371771310954984,-0.00305465211354676,4.53229748268396,4.60936291605553,0,0,0.436332312998582,-0.244518021809269,-0.0174532925199433,0.0028716104870404,8.65879917305813,6.63734730108199,0.0181555044914565,-0.011491153227523,-0.00507901468113134,0.0177599591901044,-0.0151286146168308,-0.00530190259953538,318552.8794512,320052.282458486,13072.7669413773,651107.833853301
