U,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
65.3203517024661,0.194990096006776,1,0.13824721623146,-0.338342675335767,0.00506508283698581,0.00277188442179103,0.361103550639031,0.0900404838604964,-0.0148986082828746,-0.14433573520936,-0.22513768272807,-0.0663733200808574,5.09415287048642,0.347121785156882,5.19721972476506,0.49546698097192,-0.0147823433043388,0.0658141338577306,-0.0740727802179113,0.069075810328173,-0.0514961776017906,0.0106857868172525,331908.136008364,231281.434943947,17925.1594854369,581114.730437748
117.390988626077,0.00113347736350505,0,0.150505900189927,-0.482244315641387,-0.00227733001625298,0.0136958313001962,0.930167539195357,0.146497859331984,-0.0735122751265973,-0.866786490752468,-0.471004396421414,-0.179840247369723,5.53317238472777,1.10090494414528,5.59767853515033,1.10157433781215,-0.0201350966070814,0.368189495937405,-0.262222751755939,0.120409235072044,0.0445794752789991,-0.096715060865111,639058.059266056,533728.112532377,23370.1792321198,1196037.02374959
87.481720446734,0.120031329433819,0,0.333514775261712,-0.521670507251047,0.00629028628780043,0.0221886454502072,0.552436671179433,0.125035565963964,-0.0335968329318272,-0.352593308629546,-0.405268539492744,-0.133195953793217,5.43004343810531,1.14460504748009,5.60691944994503,1.16200830757437,-0.0239445547331453,0.165435553329501,-0.142280982904091,0.0924421702624464,-0.0447958536003529,-0.0149900058736298,503788.044554547,419949.024148424,18623.4652521621,942000.245911931
123.211294829266,0.184794405841879,0,0.393642266103001,0.351077806840995,0.013621131419085,0.0732453685725267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.4040925569471,0.218834690231447,1,0.109213278966756,0.349364728368522,-0.00975625477179683,0.0250793756988697,0.264250654350315,-0.0117395830570765,0.00910247559300445,-0.0333102553485346,0.0610737531281955,0.0153569578215267,3.53481518136712,7.29910939995408,10.7145139786098,9.05708704002202,0.0225572706590327,-0.00805671415084308,-0.0103809562502241,0.0168828966210596,0.00215630691987213,-0.0318174626628367,298570.909008573,386979.742987271,22221.3606323857,707772.012628229
32.9079104532578,0.0176151232612119,1,-0.186620257751984,-0.491354748308976,-0.00752408207928117,0.00889021860620831,0.246903090641135,0.0672587383657575,0.00276970230759844,-0.0555715851874295,-0.0180389434671845,-0.0351192862373784,6.8938433636382,0.298786091894982,7.12042253249736,2.89153386972301,-0.00935698271814156,0.0239132088756322,-0.0311363524501112,0.0496678449579268,-0.0103618250714087,-0.0116794706943914,261968.680327031,179993.60817053,13116.662573906,455078.951071467
10.7435138155509,0.365062713353682,0,0.299761431929428,-0.454419029907107,-0.000555118085930383,0.0127550792959875,0.283366688935501,0.00737590006938283,0.000650970854014068,-0.0164528425640927,0.0470651799987473,-0.00313487087638748,5.75453576162135,8.15540542043804,15.1152155548362,11.3827493397439,0.0129242964604761,-0.00824273085059279,-0.0186929850320814,0.0270060591064006,-0.0104009203549777,-0.0180086382187159,284293.564307258,565682.825207692,55081.9108618117,862104.165818314
63.293730366251,0.542276580439441,1,0.403584302530947,-0.109159835901387,-0.00307423789498103,0.0612033260076876,0.297467506454278,0.0423610150853355,0.00252095363487741,-0.0361374470365918,-0.134196471147329,-0.00703626480946065,3.41908246738378,1.04078011372088,3.73874663137822,1.15240871528449,0.00462862187001398,-0.0163602826815185,-0.000142400330253575,0.0432811492504655,-0.0700370485029179,0.0235399391423996,216659.350899424,269923.901779626,72877.9993637229,559461.252042772
135.307701411904,0.420540870118475,0,-0.157269475277881,-0.239592627709408,-0.00939694918174134,0.0551735888267998,1.3702501574515,0.0600945639674088,-0.0412695080305685,-1.47069019220353,-0.357915861497178,-0.0985315840651861,3.92436086818705,1.77013682526397,3.96771092476931,1.77016172917459,0.0392129503702106,0.438229660284649,-0.285921555386268,0.0970769166955295,0.280087616823031,-0.219494984034184,601615.088648226,658008.151007902,35364.9809674938,1286559.36362593
46.4205659814458,0.611900206190147,1,0.10452176720285,0.39735580308163,-0.00673298716976575,0.049181301892766,0.278895201658806,-0.0832373582125736,0.0317181125515695,-0.0660726878897991,0.0301045242272938,0.0764999204659332,0.981804862281236,6.33335513498392,4.4428704294367,6.51877106919429,0.0563357161657539,-0.0341779575825201,0.0262719353118182,-0.0135881623740134,0.0252804043274925,-0.0628258818790553,269120.575998455,318938.242352163,154544.502025719,742603.320376336
