U,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
43.6290495913559,0.152377490873766,1,0.314325281799155,-0.107622314001713,-0.000718408783903021,0.0443746893843436,0.263342912046098,0.0225397160642494,0.000404769943072817,-0.0265682985013599,-0.0843655076573424,-0.00772128366339711,3.62016752166499,2.04357970618917,4.85277898865814,2.91428147534628,0.0101627289242043,-0.0165579513779568,-0.00993373497844784,0.0316743147348218,-0.0354950136818036,0.00265475170798976,235162.254253966,286268.964771895,15193.0453950212,536624.264420882
73.4429084319818,0.169527648612225,1,-0.276045030211736,0.378726036714218,-0.016314200866639,0.0260719218908411,0.527173928217621,-0.0540674685828354,0.00760266347740964,-0.399793790886442,0.00768263695148725,0.222827843200203,1.01130942587143,4.29976761066239,1.88269023725024,4.30786959669584,0.0636024672169065,0.0716760979301147,-0.0548361176147297,0.00848787965375855,0.179165223418035,-0.121787207737559,317763.268892825,261542.785525881,17805.0171653006,597111.071584006
112.312049367444,0.404867386248625,0,0.394623395095953,0.0453124845424637,-0.00867730663433668,0.0454409629551645,0.874505444196111,-0.0127202446325016,0.00451979131526573,-0.713249899114374,-0.312843263512619,0.0229563781814919,2.04621028293367,2.77322453572486,2.19908366222454,2.77342595368764,0.0591026692105986,0.0996518320945602,-0.0916164006650918,0.0420986622875954,0.150384889336464,-0.114035129712609,493533.324772521,480367.388459265,31217.4478096425,996201.949266153
137.321489855006,0.562719893423154,0,-0.0499687958893992,-0.197129753030458,-0.0155224776343883,0.0592026674419308,1.4344069699333,0.0515100782718653,-0.0348997746763827,-1.52718178099682,-0.370774916304257,-0.0774412966110618,3.67400088412098,2.03368978117358,3.72191437630897,2.03371023795519,0.0474173940022178,0.427461963051808,-0.275203609369379,0.0922311951888271,0.310809123276105,-0.227840781058513,646235.925033854,690399.623321915,62787.5594842063,1364018.55593563
19.7921219641378,0.223632462912494,0,0.33643073780121,-0.501356772292873,0.0120106828856105,0.0226250154586704,0.257965435668579,0.0200244374624908,-0.00576900922397217,-0.0146637754757456,0.0160893190715712,-0.0128735728446008,6.26050663270123,4.35497400677149,10.510250856993,7.44122336855655,0.00807259273848734,-0.0152238335971696,-0.0401174326986998,0.0311037758708859,-0.0345130411974779,-0.0130371021125092,247032.391018692,407408.533573168,22571.1409370968,666793.60478957
37.5514323804707,0.306857974711459,1,-0.259516413218799,-0.297114862883094,0.0166272112475809,0.0465926301841297,0.248947404476425,0.0586088213734778,-0.0110160908052913,-0.0579118481906147,-0.0112751515136109,-0.0189289232980306,6.07198855730086,0.426399279936597,6.37127127192714,2.44028808593352,-0.00751050463560816,0.0227603251961474,-0.0663480039481749,0.0487057233088199,-0.0350328400291623,-0.00536036516264898,231890.604173798,195093.564921155,24898.1019480273,451882.271042981
45.6605367140201,0.608025653740822,1,-0.270503801363714,-0.521714528038236,0.00739194981253084,0.068151102634058,0.263624012196578,0.145547231191625,-0.0112106913237129,-0.101342820212028,0.00432263942876296,-0.0813330587942995,8.73149983910611,3.67588189914456,10.7692830693105,5.38621943843857,-0.0427157430324923,0.0807802063532975,-0.102038029961281,0.0825866175071958,-0.0565859280109625,-0.00792337952168817,862702.889527381,744859.525285758,152562.65642625,1760125.07123939
17.7461864756993,0.0245188594017535,1,0.0910307063782162,0.0172079799823327,-0.0171912346805323,0.0541086998465334,0.269538687083325,-0.0015125190606277,0.0110793459690422,-0.0373325367935031,0.0423676643362496,0.00933927374681814,4.43786411893499,6.99351941190413,11.5392257767066,9.27549351240948,0.0184811213766435,-0.00273796781084278,-0.00315688834451607,0.0212223813329183,0.0120426664064813,-0.0320950627158094,302607.771850762,432662.029651866,12581.164983453,747850.966486081
141.903056309214,0.548859142854169,0,-0.126912191476751,-0.270243119021752,0.00210602981068936,0.048123474493351,1.63409137050253,0.0509888375382682,-0.0721530913172651,-1.80666990296514,-0.416750417981277,-0.10439719418748,4.01409963376085,1.98615941519125,4.05784128290904,1.98617721057474,0.046327977903254,0.532906690382165,-0.366700412621205,0.102550468912326,0.377505972903749,-0.278428049524949,685103.059504005,740563.824080204,58261.5229586745,1454091.19102718
45.1213635991087,0.501487229167814,1,0.245299277101383,-0.155929356944766,-0.0155579573185929,0.0556615304566775,0.23456536585644,0.0610258871073702,0.0108868161842625,-0.0241276205103715,-0.00711148205811453,-0.00946364837313781,4.79830996800281,0.448615408964786,5.05327139348815,1.44897442315386,-0.00630056497538257,0.0054493588888436,0.00335367503304974,0.0453838706935593,-0.0359665213776685,0.00840346230890804,208671.939583511,201220.32070744,62314.281436086,472206.541727037
148.939266195599,0.102086986450728,0,0.360301779114701,-0.0192087652354113,0.0122803443813179,0.0636104813468285,1.97319093042141,-0.00315474566572415,0.000903371626907651,-2.11856531580519,-0.498113060560421,-0.00395376114006982,3.11697110071423,2.97781964506944,3.18398542188646,2.97783451041301,0.0810800213119713,0.523309314540295,-0.365760560524833,0.085754224314101,0.493871229906843,-0.360022484118524,833032.656187657,839613.421667824,30212.094442887,1702736.11533517
28.013931640476,0.155320250784125,0,0.0950868086444301,0.290317121006663,0.0003862095675021,0.00217948685013894,0.260280895099361,-0.0219731315464588,0.00309770486485635,-0.0348580009346048,-0.00742730183204708,0.0141465449455119,2.40505232316486,5.79875132391567,7.18801293479783,6.79038476122153,0.0277939286937812,-0.01593955700639,-0.0179397483511189,0.0124334853980497,-0.00690030699046858,-0.0261954999179839,277911.709725917,293370.764719127,15290.9325637662,583955.087276088
148.557792235031,0.314749836870831,0,-0.284590647711697,0.131566125026873,0.0026227004308117,0.0589822541744611,2.97266243632923,-0.036907481979023,0.321206340459461,-3.50755973456098,-0.440344192853726,0.175169684596199,3.84344182143379,4.72169808979191,3.93726393532114,4.72171012585509,0.123826498146435,1.01213521993541,-0.529120399166111,0.0868214494390356,0.99098630470521,-0.770095541738336,1370702.43816845,1294196.58246443,33450.952763871,2694896.68282539
23.0278199664879,0.224176007148173,0,0.305962898336338,-0.169782410923975,-0.00784712273975881,0.000472100724641447,0.256589529334303,0.00687317355092304,0.00591524536260911,-0.027920704135421,0.0128656750211172,-0.00275523180853759,4.59861750239512,4.92836152294167,9.10305519259563,7.03305653719819,0.0150803813249369,-0.0103013336610523,-0.0118915349197766,0.0241477744719226,-0.00718024788713561,-0.0222581674613852,282823.505079355,378373.153485858,21538.499373137,673662.116215916
120.286795292625,0.312530842633879,1,0.323682239576333,0.233361239407415,0.00586730586801656,0.0140451019639753,1.45358530076938,-0.0200568193761831,-0.0105006791141506,-1.45025715999506,0.0280752355789909,0.51631074700815,2.50059918697498,3.14272653118504,2.60579730609183,3.14277214958635,0.0785088258885786,0.306976146950266,-0.236102692254598,0.0615907283782965,0.345227966921389,-0.255368803907513,648194.347230678,634148.526187854,27802.7290893002,1310145.60250783
82.5743032311899,0.603107299114011,1,0.269278742147082,0.50740109548852,0.0134713045515619,0.0167947189511452,0.610658071773696,-0.0707546740817538,0.0132961883625665,-0.41418513832279,0.0252433109440767,0.35477504175154,0.840952390470478,3.93934444873485,1.40698163315966,3.94145223616769,0.0681337292142318,0.0329907480037149,-0.0546519560226527,0.00843717735186275,0.119621714237864,-0.118495019916223,318775.848117995,264625.577215625,97683.3695300697,681084.794863689
5.19450919687,0.283449437786357,0,-0.0229416992756753,0.472492488518223,-0.00876321863243854,0.0303495757850338,0.296681791248578,0.0058519193002757,0.0041369634689195,-0.0107357981581645,0.0539673617550306,0.00505374257533915,5.28416488705309,9.80679143072886,17.6288353080635,13.0326535673039,0.0127848981964821,-0.00313492151248844,0.00165328653552613,0.0275702365861689,0.0039572132196113,-0.011556451974264,268017.500285262,658357.9479568,44228.3139728297,938431.2369341
64.7150064639081,0.522061375290926,1,-0.0410164484175979,-0.12507709754613,0.0148656165064792,0.058185722436485,0.318764681243324,0.0462748035804345,-0.00776316255251061,-0.123896982255575,-0.105966317385845,-0.0221889358464554,3.78471009734938,0.792729125939599,4.01147158379067,0.889896077101908,0.00108806417302234,0.041368557563102,-0.0649695509298859,0.0495812562614556,-0.0402935321170003,-0.00518319091201086,195000.066699859,260352.184713125,60194.4989495557,515546.75036254
110.644961013424,0.594964869212566,1,0.25471263972428,-0.0500837912433194,0.0121893343808771,0.0306643656393588,0.745443267231069,0.0120533296167088,0.00413701129721557,-0.577973120277898,-0.270765387983541,-0.0136626223111845,2.70958640214263,1.9386424192153,2.81548702934713,1.93890107204986,0.0373532700324456,0.10759917863945,-0.101243915249691,0.0562534275318971,0.0428719241138786,-0.0834273710011471,452021.886845074,471299.696661489,79989.3385423924,1003310.92204896
110.756476725943,0.613514439691679,1,-0.0611604370215636,-0.306663338803073,-0.0061644547652112,0.00870772658755046,0.749274384876043,0.111729868741739,-0.0126359623297066,-0.666467316041627,-0.298594345820007,-0.116364606042568,4.69412111697718,0.246738763356492,4.70773109968662,0.247201811249108,-0.00714160812591782,0.275913599232986,-0.170570221582795,0.100780850024622,0.0104123639460224,-0.0709872526993229,394267.119457817,318289.475243,88961.6018375295,801518.196538346
56.2815081363168,0.207284783447506,0,0.276738403772574,0.0331807834784725,0.000737298582491872,0.0608141423338927,0.3242011921636,-0.00703521372564574,0.00198604249553975,-0.078125540202742,-0.158038935398979,0.00520099434121241,2.23580877636151,2.86025769143655,3.41029283278,3.05498200182052,0.0271526938634965,-0.0189179280902748,-0.00872117958025156,0.022695258172345,-0.0140843617479775,-0.0128553747024066,289932.088942333,298397.965138379,17905.2811409012,602942.216484499
18.0394156169968,0.392981920490143,0,-0.144321811803227,0.078138282451263,0.0127038202168341,0.0155951072201386,0.266768493325775,0.00116838019399639,-0.00514546300172857,-0.0232363484599472,0.0314601920818467,-0.00260600905076788,4.96340806893021,6.41586195971291,11.4410761815733,8.9534867176363,0.0160649386048607,-0.0121771010014791,-0.0430474401250776,0.0237927776753429,-0.0258361910647752,-0.0209859661667369,298959.397975298,441134.528567137,51725.0743118321,752392.634383769
100.867644554647,0.566637361969561,0,-0.176030286946318,-0.00364396445901959,0.0136102252207129,0.0393810097983482,0.700424661526629,-0.000243463572448673,-0.00445733860561788,-0.60452072518876,-0.195245568391033,-0.00880396509339573,2.67055922726554,2.38953051625501,2.8448371823736,2.39020750768745,0.0424739794046427,0.140170492714869,-0.13507564237347,0.0495390843277632,0.11432226410428,-0.114596199860995,456463.905069419,466957.374495671,68777.579560035,943736.661796292
41.5492858655962,0.335495818284792,1,-0.0760925141606912,-0.508138304062166,0.00707782685396426,0.0397998282084771,0.266549131407785,0.0960631003510684,-0.0109215657319078,-0.0699470916952836,-0.0606808020282897,-0.0504176663573081,7.15269473956719,1.35805784756168,8.01876560154549,3.30884572335977,-0.0217916777451248,0.0387750996683758,-0.0683999315498665,0.0633659587291921,-0.0421300909402177,-2.31390237783662e-05,445581.415188039,323700.701989321,26727.6064955224,796009.723672883
57.189914764044,0.0407976865892025,0,-0.231909540044812,-0.310489829754387,0.010952973703502,0.0309002807225335,0.324185385225236,0.0779269967842606,-0.0151842822643927,-0.153809196812135,-0.154158308632163,-0.0639387817897561,5.16731205700062,0.117135136549155,5.21323868811286,0.502126870232616,-0.0122019525928783,0.0781613599097015,-0.0915714592198562,0.0624722996459951,-0.017802584542394,-0.00975946128325549,294820.170261331,188879.79287641,14763.9535991731,498396.028064871
8.03627562922406,0.235651856603609,1,-0.292082926503165,0.431674619533752,-0.00631090875199582,0.0259008345796033,0.290191683343212,0.00369841389714569,0.00539305774694172,-0.017227373096643,0.0893310699855799,0.0065818103704683,5.25346862230036,9.46226083614684,16.6182253101536,12.5117543531934,0.0140285696897891,-0.00296975083920898,-0.00660294376583112,0.0260741662478908,-0.000564179755371048,-0.0189646393222693,281095.512693408,615084.617882836,32026.600510128,928206.731086372
30.6353505142663,0.48205523590733,0,0.392728706929328,-0.357921876268468,-0.00745444552509267,0.0539669944731315,0.247064580112372,0.0384140222010903,0.00341467247141862,-0.0217448572360933,-0.0303061968658992,-0.0172749150422181,5.54625270122222,1.9061429265664,7.0453727623088,4.08509460874311,0.00228964269965383,-0.00798089305064448,-0.0108108008587686,0.0367806228804671,-0.022754453670662,-0.00511879698112059,182972.053814877,286073.504459252,67118.5835270761,481843.314332301
21.1724735456687,0.321753531832031,1,0.374237979886404,0.24305858336033,0.00872134118294265,0.0319908068194841,0.253344605279134,-0.00880959830425029,0.00169342278411432,-0.0141113169094206,0.0664480359760528,0.00553491256975443,3.80348995712004,6.35856005169596,9.84032736676786,8.1761609358044,0.0202253312989565,-0.0202542784845638,-0.0284368280648063,0.018460732692635,-0.0302499966188864,-0.0216637671953555,295213.69350856,377474.452666151,33613.8251857181,706301.971360429
35.9237543381825,0.327260005227926,0,0.298789812101753,0.170622943367853,0.0110386938742757,0.0623510009082933,0.260306992079545,-0.0205575688263222,-0.00135242446297905,-0.0191730277782104,-0.0560487788294898,0.00651945844849391,2.21704926338908,4.41698356739256,5.42222952081363,5.19724283738949,0.0269540360606735,-0.0315813016714773,-0.0188346148059877,0.0138734927718115,-0.0318639692791865,-0.0122367856097198,269891.994335289,276881.556641861,27326.3187947539,559857.817382179
70.3657805327643,0.194480280236006,1,0.424858713440494,0.28267409378093,0.0115045418537308,0.0554557677987593,0.44059929884523,-0.063737441953923,0.0122463964320425,-0.186563468458618,-0.204323342480024,0.0710925294249354,0.6845315599043,3.99143884635304,1.66285283420385,4.00186614563912,0.0567604582321951,-0.0287933968438508,-0.0135361459264221,0.00374666329075007,0.0346335581220108,-0.0586096458928875,265721.737283517,215403.051794407,18290.1619817585,499414.951059682
89.3004627971623,0.473044760945839,0,0.318638350952787,-0.452360340892427,0.0163553387071385,0.00775630260459289,0.565176908258794,0.105695086637573,-0.0311175771254805,-0.366442323228185,-0.3902051344652,-0.116813446842305,5.00435374188331,0.685885543786244,5.1016767100605,0.697907733233122,-0.0170069470920305,0.158616202205603,-0.146442013355382,0.0878604935057366,-0.0453508640909266,-0.0210199086040733,418729.384857652,338193.568193559,38340.8369342321,775447.838803461
82.0465629682912,0.25319346113357,0,0.195621887323689,0.119047876398594,0.00987745327571476,0.0445022764792859,0.520884267145322,-0.0335692272727247,0.00447224791325187,-0.314678121924752,-0.209766069008427,0.03940067715448,1.6252701186015,3.11650067416262,2.10994960543871,3.12182330989088,0.0488228554699893,0.0252549609923232,-0.0535414151963483,0.0222812246362488,0.0624951781360761,-0.0722685793251186,358990.348075167,336651.517778257,21177.95924261,713155.040885903
121.697873806038,0.362398961060206,1,0.324153150632032,0.00796101354344914,0.0100818303709967,0.0371517396593342,1.01797698845982,-0.00657296825986638,0.00298966825749289,-0.905885136050215,-0.325466938542993,0.00422018845315343,2.47308119603038,2.51711538406662,2.57228042259159,2.51719371269249,0.0567986032776722,0.164305111138462,-0.146854913024263,0.0561303665956331,0.154722877397968,-0.144781055781218,550044.665771184,551485.434360963,30041.2770217927,1131571.37715394
124.320254773266,0.20262115759468,1,-0.193547379599064,-0.447330535147046,0.0087693581623982,0.0652814016004395,1.08705574240187,0.138011042346618,-0.0994344130721846,-1.13768069916675,-0.437156325420246,-0.205294332583157,5.66326217707955,0.984742280263216,5.70443714607753,0.984961363237365,-0.014653852404063,0.469856674008056,-0.344145740890744,0.128805423677529,0.11185977187441,-0.148844556062878,657825.853779807,543166.891384243,26090.270616253,1227083.0157803
138.35071399967,0.205475423519326,1,0.0333797128040062,-0.0384375127445245,0.0111962959080235,0.074762562168885,1.59178918657386,0.00280978854873669,-0.00810518145123008,-1.70735189106609,-0.364772207644922,-0.0176293403991097,3.11494684633505,2.75575683069779,3.17784585113892,2.75577241253328,0.0689527672968448,0.423576315957598,-0.306125753302696,0.0793417718556052,0.382651095837961,-0.288557376332879,730774.60943178,744535.307331616,28973.6267702517,1504283.54353365
11.4409334159658,0.445271161812826,0,-0.0882302703097904,-0.242819532325707,0.0116069043626368,0.0781764762539829,0.281500467688411,0.00688834541664744,-0.00542259367596247,-0.0131913258046334,0.0433340924418034,-0.00709205722052905,5.8108610357394,7.91705810895737,14.7922698166355,11.1527357519498,0.012927629056313,-0.0114335873597702,-0.0360535813048831,0.0270838447113365,-0.0250559379748433,-0.0155185422469007,286217.28622787,555227.747950749,83352.6831282484,853585.404113674
97.462647413196,0.442306608496483,1,0.1637577406785,0.0715800562458548,-0.00415920585156772,0.0498397561899804,0.941508713083312,0.109296529255577,-0.103008604668388,-0.853593363964893,0.255640456348534,0.652744193803178,4.79182386082499,0.602528873635627,4.84460022119577,0.604784265346423,-0.00202967740142858,0.329655192309842,-0.24974903363561,0.100402447228254,0.127731850712865,-0.132567522741903,404468.955440728,353961.694078298,33342.5767155492,791773.226234575
54.4842931640948,0.256114850740481,0,-0.0275772839449952,0.00357496832713383,0.014330402200217,0.0162130545605027,0.314335228984166,0.000680732149616099,-0.005985045528413,-0.103225815186899,-0.118290181705632,-0.00279608490318704,2.7137016607305,2.53286729366319,3.81085641538856,2.81599785477143,0.0214448615066115,0.00733756448581361,-0.046877814888645,0.0278814308723154,-0.0111163370899628,-0.0216757566663914,283478.048862464,307754.857034188,20006.1491698374,605683.031391871
50.7905512916074,0.360733767255259,0,-0.207503079921678,0.0833500794957633,0.0132061279972305,0.00478701927194462,0.305586387775199,-0.0154913908223947,-0.00322286334733882,-0.111303214024615,-0.0809567715923907,0.00993467334299116,2.2326111682273,3.2756130521935,3.79484958880286,3.56933930597658,0.0282712417059906,0.0104587726340093,-0.0471012492379698,0.0199556928147818,0.00859457049266154,-0.0359094195093743,288726.442336729,294490.268007378,27506.844429435,597350.317135663
66.1314703395303,0.0529408636015823,1,0.0343049528478742,0.280709576743008,-0.00931690711146075,0.0461312833798798,0.433977614302635,-0.0565847291126658,0.0130610078814153,-0.238892342520249,-0.1197684174342,0.10060473798291,0.770704048156053,4.31388559863598,1.9639186477378,4.3315483419636,0.057443025166705,0.0129995110601454,-0.0180912894817153,0.00408550071577044,0.0966455044298635,-0.0799391181919328,269845.08559317,216712.262812308,15654.4128248087,502211.761230287
68.846080023354,0.540970644755004,1,-0.127514482858361,-0.160026134634813,-0.00859686000534429,0.0748113855960644,0.333446210875806,0.0695478152955522,0.00157310488160449,-0.167305401527578,-0.108152585716417,-0.0430846902913139,4.04802440067282,0.36466071858406,4.1362962658077,0.42377760173704,-0.00484998918015292,0.0774694164038614,-0.0528609281809049,0.0569123212690718,-0.0115639054096452,-0.0119485993023434,226982.67612402,230435.661576343,68367.0430319709,525785.380732334
44.7301484735903,0.0995294740464528,0,0.210861161970624,0.215617986294176,0.00701245971617175,0.000488972199869625,0.286901172862678,-0.0352061878631964,0.00302713268388122,-0.0499165306385346,-0.0949377179068152,0.0196899266911836,1.39714389683357,4.3559962765004,3.94462935975009,4.66834444248216,0.0357771043178922,-0.0290061274999753,-0.0105398122392482,0.00871859950654502,-0.0108365774521303,-0.0231023568697352,257373.496078792,238018.564198807,14012.0146660322,509054.464972599
56.1518401913762,0.566426402962639,0,0.0847208328779626,-0.211748389755142,-0.0130894673883842,0.030501382890824,0.310711915228538,0.0566244691958401,0.000143285385359105,-0.102743468212093,-0.148699294623386,-0.0368003425474905,4.15739646453708,0.850662648200777,4.50522137837456,1.20760175529491,-4.00132200259978e-05,0.0335126052948135,-0.0251949893206501,0.0483388559594098,-0.0110742356759768,-0.00208687876167057,177430.693734988,252338.467824336,97190.4611008671,444369.457098168
122.65316159608,0.616490876866325,1,-0.363184794273519,-0.169947606307533,-0.00921082969357655,0.024960376799974,0.972999121595977,0.062221973827722,-0.00500867852919165,-1.02211283897558,-0.2196675279363,-0.0908527647106509,3.70569447027768,1.36608033990068,3.74852130773732,1.36613451414431,0.0254284648709718,0.338142496607618,-0.207956558572743,0.0848290717703368,0.171066885898387,-0.160187747884679,460929.047881755,518765.099797178,85617.5074975911,1065311.65517652
147.667260821153,0.344476194459043,1,0.298321916229479,-0.348832283121565,0.0140707609780418,0.00825642969203292,1.67581009631559,0.0609729108566961,-0.0998728211565577,-1.77087598198547,-0.524284408225171,-0.110549968333484,4.12439739613976,1.65211301689218,4.16476354062024,1.65213898630482,0.0371131342622325,0.521548385055177,-0.375577071454099,0.110963742071027,0.311860611909692,-0.255600171698795,666248.65154795,715946.15785136,34239.7130631981,1416434.52246251
111.763964466109,0.458277904329223,1,-0.319891129314565,-0.0567696269544816,0.00030673223365655,0.0416646100109178,0.821730503930562,0.021323200078795,-0.00221234655367656,-0.801736423069146,-0.17704589666387,-0.0344312112349317,3.0079201248368,2.10826620511262,3.10575301939937,2.10843166978339,0.040034291921884,0.218122133228425,-0.162714080555141,0.0620243031708973,0.160427109504962,-0.141178319887466,492488.975333787,516770.362246982,35682.0881920479,1044941.42577282
128.957556537823,0.425827120134354,1,0.0272645469911513,0.477413005796454,-0.0151258280830872,0.04253072642058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.2490515241956,0.302158592766953,1,-0.254592584028496,0.113265922390709,-0.00606759622088915,0.0691815774968744,0.272704870012666,-0.023604338552769,0.00978355842395615,-0.0867508533720404,-0.00819862386271721,0.0219605872471709,1.79548706284503,4.27277422398478,4.46274431430686,4.73986350909986,0.0316941964781932,0.00543868765562269,-0.0144471627572989,0.0119444822541542,0.02576739036575,-0.0429165879301037,269186.343577412,261426.949475611,23629.9564198984,554243.249472922
20.0091920041387,0.0643447120760857,1,-0.302900146638161,-0.363861270610915,-0.0120234828767702,0.00703476445553627,0.262771897361181,0.010644938342718,0.00842466088341602,-0.0442068529282564,0.0417773317663392,-0.00419879927246278,5.31167909102191,5.44081169061789,10.5979383481895,8.04659302465931,0.0136184156389126,0.00281394436155819,-0.0151789361418623,0.0262967993021896,0.00825162918018216,-0.0324438442227158,287104.742007926,422610.599724059,12605.1723189046,722320.51405089
68.1636842104693,0.420279558910131,1,0.253277937206042,0.22275035222455,-0.000956527520564135,0.0556523833496812,0.406123887769587,-0.0550994863495602,0.0168735172985814,-0.173707838906922,-0.146606644488384,0.0688521017265964,0.779818441553544,3.99263173909399,1.80824707916247,4.00668035571816,0.0541014320886457,-0.0208926600093326,0.000486167441222643,0.00461084224741973,0.0446432319992833,-0.058854005605435,269236.810674402,221004.706805002,31803.1802800471,522044.697759452
143.70892215304,0.317788158176093,0,0.252907968322341,-0.276054926194322,-0.00927458074521137,0.0364974054199205,1.56804840332107,0.0594986963621467,-0.0583316498717826,-1.63444805557455,-0.472170706052457,-0.0864085902900005,3.80936495974757,1.80974203464345,3.85314583879411,1.80976522949213,0.0436895923828539,0.45900529931546,-0.303207055572609,0.100704746688317,0.305425249012695,-0.232971480543421,657382.827903334,697909.967586871,32523.6453451946,1384136.92970425
92.9080201823926,0.386622864620828,0,-0.328302079900047,-0.225714016497464,0.00822862726816701,0.0323040628673366,0.591749738370476,0.0747156081347885,-0.0152557176299194,-0.517422929905436,-0.233251622797574,-0.1020896722285,4.26137216882918,0.591192534651155,4.32132410980583,0.594482717838134,0.00164718751972923,0.215902277005304,-0.166024928147545,0.0777788477292779,0.0543339103540154,-0.0791010084632576,263904.784202518,318842.494481375,28296.7190552451,601807.209137778
