U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
131.013916500994,2.34650024247588,-0.0271004909911613,-0.155340452476944,-2.65811256325117,0.0977983801118547,0.715281570635086,3.9268231843756,2.98631275519449,3.99532250973746,2.98633272932575,0.104154859139098,0.661314313607799,-0.493917816436999,0.0799946113259485,0.77974977067006,-0.453040583644902,1101724.45879815,772431.485312289,26005.3270588881,1900161.27116933
131.113320079523,2.36784619973521,-0.0268015913251139,-0.156362523122303,-2.68509951003013,0.0967258272886636,0.721165451137486,3.93307542024108,3.00703231694029,4.00185870100631,3.00705213599753,0.104483871743037,0.670108436336633,-0.499510208742734,0.0805757750935716,0.788104301162134,-0.45770373558583,1107091.23615789,780485.737610919,26026.5361665003,1913603.50993531
131.212723658052,2.3899047169501,-0.0264985299259026,-0.157388714395241,-2.71298160178839,0.0956215535288766,0.727334173077228,3.93974883733169,3.02842579727219,4.00883336099979,3.02844546837688,0.104822890859948,0.67921235806829,-0.505284066407737,0.0811707759493585,0.796752765769365,-0.462541363804203,1112744.92981865,788890.330819189,26047.7613598977,1927683.02199773
131.312127236581,2.41271560069766,-0.0261910233741735,-0.158416354873254,-2.74180871177102,0.0944836663391403,0.733808515227395,3.94687658590807,3.05053794010892,4.01628086601562,3.05055747065256,0.105172293373863,0.688644489963648,-0.511248782230222,0.0817802525626923,0.805711284258731,-0.467564369198704,1118709.26425948,797672.643461095,26069.0026390801,1942450.91035965
131.411530815109,2.43632169496377,-0.0258787817772351,-0.159442343806932,-2.77163453997577,0.0933101662479944,0.740611428168497,3.95449591573008,3.07341711680641,4.02423979989003,3.07343651448839,0.105532472760472,0.698424755193826,-0.51741440737522,0.0824048684666204,0.814997241814883,-0.472784604948781,1125010.83550214,806862.820956039,26090.2600040475,1957963.91646223
131.510934393638,2.46076920224933,-0.0255615106336294,-0.160463094340567,-2.80251702407954,0.092098942553581,0.747768343727404,3.962648807486,3.0971157084788,4.03275359801388,3.09713498134967,0.105903839561123,0.708574760503992,-0.523791719658005,0.083045311336076,0.824629434425036,-0.478214988707575,1131679.55699042,816494.129153287,26111.5334548,1974285.2195985
131.610337972167,2.48610806029398,-0.0252389132556439,-0.161474470175174,-2.83451882272305,0.0908477690323319,0.755307544928093,3.9713827214371,3.12169055047109,4.04187131069408,3.12170970698219,0.106286821881564,0.71911799783858,-0.530392305095874,0.083702291877162,0.834628241730328,-0.483869633981186,1138749.19188721,826603.367796088,26132.8229913376,1991485.38267463
131.709741550696,2.51239239038997,-0.0249106938400682,-0.162471715039208,-2.86770789199396,0.0895542994244693,0.763260612505751,3.9807514897699,3.14720345641132,4.05164851291731,3.14722250547213,0.106681865947056,0.730080084322414,-0.537228656980584,0.0843765422938101,0.845015835315474,-0.489764005676016,1146257.99267712,837231.358408435,26154.1286136603,2009643.47969921
131.809145129225,1.35081032617799,-0.00118275077856191,-0.00512427564871063,-1.40114160490895,-0.3073557236095,-0.00499690948379766,2.84422737698335,2.80308299233609,2.91706086112531,2.80310503913846,0.0685858898719975,0.315721145851583,-0.237450697698192,0.0677085390125057,0.322670554062725,-0.233272735667292,679212.979037815,668988.117484499,26175.450321768,1374376.54684408
131.908548707753,2.5680382458668,-0.0242362337678112,-0.164401207184832,-2.9379505065822,0.0868304550342788,0.780554553503632,4.00164742157928,3.20131951123339,4.07344308277893,3.20133837429856,0.107510018954418,0.753375702915386,-0.551663936392831,0.0857798768456937,0.867056616649409,-0.50234170410591,1162773.36418092,860230.600989671,26196.7881156608,2049200.75328625
132.007952286282,2.59753447495941,-0.0238894443244476,-0.165320090013857,-2.97517360388721,0.0853947348685956,0.789980656473904,4.0133249128195,3.23007756783827,4.08561523967056,3.2300963536548,0.107944117894518,0.765774052408896,-0.559293659773066,0.0865105132252403,0.878765727369461,-0.509064610360083,1171886.7559697,872709.477847109,26218.1419953387,2070814.37581214
132.107355864811,1.3617606809266,-0.00117841537393682,-0.0051697763039682,-1.41523726432811,-0.309036136652919,-0.00500913928413162,2.85047903732296,2.80947146322486,2.92288873248133,2.80949296105847,0.0688920702524446,0.319723726751814,-0.239913386085077,0.0680167011806772,0.326688591707928,-0.235708638811098,682419.48829348,672182.214455977,26239.5119608016,1380841.21471026
132.20675944334,1.36544612846507,-0.00117687176418817,-0.00518475131959248,-1.41998205592925,-0.30960381939669,-0.00501275952681213,2.85258153150871,2.81162410784709,2.92485251942027,2.81164542735221,0.0689946519907293,0.321074935136417,-0.240743744104199,0.0681200375789723,0.328044416532251,-0.236530231923897,683495.835446128,673255.514653234,26260.8980120496,1383012.24811141
132.306163021869,1.36914939687274,-0.00117527829078392,-0.00519962336658756,-1.42475016857089,-0.310175319127137,-0.0050161449616097,2.85469342321382,2.81378845610797,2.92682698582068,2.81380959957321,0.0690974956695255,0.322434739427334,-0.241578878447514,0.0682236835675844,0.329408562105913,-0.237356688448417,684575.982062459,674333.171622097,26282.3001490827,1385191.45383364
132.405566600398,1.37287057856872,-0.00117363457676886,-0.00521438806870901,-1.42954172150978,-0.31075066239529,-0.00501929154198654,2.85681476852893,2.81596458384638,2.92881219026592,2.81598555353568,0.0692006019277619,0.323803192252603,-0.242418815981335,0.0683276401572555,0.330781076618157,-0.238188038560991,685659.954765951,675415.219335498,26303.7183719008,1387378.89247335
