U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,theta_1c_diff,theta_1s_diff,delta_e,delta_r,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
71,0.223136046445135,0.00298020462996013,0.0019615137603933,-0.0500221296461889,0.0154169703768088,0.000281875690455389,1.50793335034162,1.79274593068497,0.108547417802908,1,0,0,0,0,1.89500172795419,1.80770942542061,0.0159773464605746,-0.0077123496899891,-0.00912649212367443,0.0193022441304631,-0.0144258713397284,-0.010317126314024,247050.213949661,268982.180057484,16434.6639384017,532467.057945547
72,0.223925472469023,0.00294729756248873,0.0019528337317605,-0.0511475617691353,0.0148330113949282,0.000287148752639797,1.49018911979716,1.76635249953386,0.110397174458517,1,0,0,0,0,1.85650548092217,1.77925853865069,0.0160123800681402,-0.00764067681806718,-0.00910009434504199,0.0192818868799593,-0.0143654018620041,-0.0103107501763156,248078.452677248,269355.298395799,16564.9708232414,533998.721896288
73,0.224746506754462,0.00291363429293595,0.00194522610528869,-0.052306317867621,0.0142583912264171,0.000293955080606872,1.47292286213909,1.7407533437106,0.112287479451315,1,0,0,0,0,1.81968128972877,1.75188693263767,0.0160475535201774,-0.00756262975488657,-0.00908366388995362,0.0192625736502581,-0.0142967340710343,-0.0103146964208127,249142.349429231,269788.186221268,16697.8131062259,535628.348756725
74,0.225598757210044,0.002879399016093,0.00193871355823139,-0.0534984119643212,0.0136930378669275,0.000302244479091946,1.45611185388663,1.71592050138493,0.114218847406269,1,0,0,0,0,1.78443283414693,1.7255268056604,0.0160828070458761,-0.00747802385537303,-0.00907682892639427,0.0192443408408262,-0.0142199944506927,-0.0103286356824032,250241.082699854,270279.623242375,16833.2371869962,537353.943129225
75,0.226481907248245,0.00284473071512486,0.00193330612904551,-0.0547239040164612,0.0131368447677046,0.000311973924624489,1.4397361808218,1.69182592939626,0.116191584356521,1,0,0,0,0,1.75067121458269,1.70011591395041,0.0161181022056619,-0.00738669965644301,-0.00907925202886098,0.0192272066416739,-0.0141352621452179,-0.0103522673218033,251373.987299648,270828.323999218,16971.2885961867,539173.599895052
76,0.227395335049994,0.00280986164754838,0.00192905782238425,-0.0559824815576658,0.0125900547314784,0.000323093702146425,1.42377323711589,1.66844564017105,0.118209032146783,1,0,0,0,0,1.71830988404334,1.67560086840204,0.0161533492345351,-0.00728855901606776,-0.00909050245397829,0.0192112174662946,-0.0140428850720112,-0.0103852379349573,252540.166412317,271433.286527131,17112.0485954182,541085.501534865
77,0.228338722439082,0.00277489925102969,0.00192597731830238,-0.057274132370749,0.0120526124337936,0.000335569853709603,1.40820610290247,1.64575315712496,0.120272074804619,1,0,0,0,0,1.68727153125719,1.65192995437448,0.0161885208032422,-0.00718349799546899,-0.00911025951167505,0.0191963766614004,-0.0139429699578186,-0.0104272686100171,253739.08950128,272093.250790974,17255.5749794275,543087.915271682
78,0.229311898570495,0.0027398804165608,0.00192404986188134,-0.0585989798577851,0.0115243489564299,0.000349379309690956,1.39302120139851,1.62372119327327,0.122380773168536,1,0,0,0,0,1.65748584479889,1.62905419664901,0.0162236239397398,-0.00707142818316482,-0.00913825960572466,0.0191826617926601,-0.0138355029061514,-0.0104781221583699,254970.43041371,272806.842442825,17401.9172481861,545179.19010472
79,0.230314113797663,0.00270503940714572,0.00192334712711099,-0.0599564707860771,0.0110056673350142,0.000364481623193431,1.37819811736838,1.60232946346258,0.124540042161559,1,0,0,0,0,1.62888032150515,1.60693462834727,0.0162585589702303,-0.00695233397994526,-0.00917405445131493,0.0191701157028355,-0.0137209700107867,-0.0105374473136581,256233.341688223,273573.225538091,17551.1865748433,547357.753801157
80,0.231345055536355,0.00267043580444117,0.0019238744133021,-0.0613465114059111,0.0104965476748449,0.000380858199546785,1.36372364764688,1.58155370676961,0.126751384128955,1,0,0,0,0,1.60139226569175,1.58553094508592,0.0162933149304607,-0.00682618250853456,-0.00921734955891916,0.0191587215085288,-0.0135994885598648,-0.0106049946203599,257527.460014318,274391.192139821,17703.4577270682,549622.109881207
81,0.232404362239059,0.0026361319008419,0.00192564313120641,-0.0627689282010225,0.00999702564112167,0.000398493845001041,1.34958495804201,1.56137089377499,0.129016902565066,1,0,0,0,0,1.57496260630096,1.56480631031545,0.0163278765247368,-0.00669296713700666,-0.009267842054608,0.019148462122871,-0.0134712163865194,-0.0106805127899848,258852.42033455,275259.598269854,17858.8160406397,551970.834645044
82,0.233491285160997,0.00260231985491862,0.00192872340489297,-0.0642230824452275,0.00950747210707794,0.000417362927237113,1.33576492185615,1.54176279818613,0.131341565911217,1,0,0,0,0,1.54953149727643,1.54473060199751,0.0163621564020732,-0.00655272301381713,-0.00932510955707781,0.0191393649474831,-0.0133366493529486,-0.010763675088808,260207.521396292,276177.662717629,18017.3901502202,554402.574264141
83,0.234605688977998,0.0025689474699505,0.00193308901541112,-0.0657090088811627,0.0090277142675632,0.000437469875277636,1.32225579792374,1.52270522701846,0.133726085506599,1,0,0,0,0,1.5250502833293,1.52526940762456,0.0163961937529896,-0.00640546674951766,-0.00938894056846769,0.0191313721183349,-0.0131957400275755,-0.0108542949828845,261592.711619201,277144.074826932,18179.2555182828,556916.041964416
84,0.235746967211395,0.00253612301832155,0.00193878473279523,-0.0672261843512465,0.00855798202745727,0.000458805401908607,1.30904433509091,1.50417958603343,0.136174626459962,1,0,0,0,0,1.50146805494741,1.50639531847586,0.0164299395165356,-0.00625126035623779,-0.00945897672556231,0.0191244809412063,-0.0130488471182623,-0.010952092006417,263007.519020672,278157.957009378,18344.5392849435,559510.015314993
85,0.236914419297173,0.00250397441552525,0.00194586826617459,-0.0687739539925984,0.00809855744134451,0.000481361643652114,1.29611698516548,1.48616874636485,0.138691961243772,1,0,0,0,0,1.47873606627489,1.48808361366905,0.0164633306417298,-0.00609018311967283,-0.00953483840757395,0.0191186957617816,-0.0128964058594559,-0.0110567726195252,264451.426308483,279218.523160474,18513.3841687461,562183.333637703
86,0.238107653531637,0.00247249637065934,0.00195434601227942,-0.0703519974082347,0.00764945553956714,0.000505148834466125,1.28346530162762,1.46865272811543,0.141280953993791,1,0,0,0,0,1.45681246083345,1.47030778041518,0.0164963721947041,-0.00592231806757673,-0.00961625629215751,0.0191139734260679,-0.0127385625409789,-0.0111681178743934,265924.263630673,280324.722322559,18685.9095962263,564934.895549458
87,0.239326100403752,0.00244173265040274,0.00196424886535367,-0.0719597710937936,0.00721082060146622,0.000530175381183226,1.2710793525407,1.4516138043087,0.143945775755219,1,0,0,0,0,1.43565619088104,1.45304445896817,0.0165290399645316,-0.00574777285706768,-0.00970291237214865,0.0191102875414299,-0.0125756055306848,-0.0112858777888243,267425.733728421,281475.663844481,18862.2590645483,567763.656637451
88,0.240569105910847,0.00241174009134719,0.00197561721040857,-0.0735966150098961,0.00678284036940916,0.000556451700957205,1.25894902004003,1.43503542287072,0.146691247885654,1,0,0,0,0,1.41522802766822,1.43627224188846,0.0165612995073434,-0.00556667383092571,-0.00979447133303474,0.0191076159817571,-0.0124078806064603,-0.0114097914743911,268955.506474799,282670.529350635,19042.5914521078,570668.627277542
89,0.219591071166075,-0.00365647734046859,0.00218192842364548,-0.0492602881310453,0.0257607296861242,0.00345086039531741,1.4051899336364,1.20183003469187,0.302511757405553,1,0,0,0,0,1.53065934065598,1.20302691486016,0.0186102048433206,-0.0215799342659849,-0.00259007464959701,0.0156130076072574,-0.0165344196407722,-0.00671192700853402,282759.897165341,267256.096390706,23452.0189829843,573468.012539031
90,0.220889873190614,-0.00357739329238314,0.00218090665498897,-0.0508780814165473,0.0249186910902308,0.00344075648620309,1.38940515041146,1.19097939117651,0.303172217871481,1,0,0,0,0,1.50883515526002,1.19201229569367,0.0186074651936596,-0.0213453730336192,-0.00271850415816924,0.0156515356445103,-0.0163656746412666,-0.0068546095344904,284034.559488612,268893.418147992,23568.7049052283,576496.682541833
91,0.222186857183613,-0.00350435146318293,0.00218529611834299,-0.0524978359384199,0.0241222044091967,0.00343736204352379,1.37409700628138,1.18021801257286,0.304168419531298,1,0,0,0,0,1.48777758341996,1.1811096036316,0.0186062760128956,-0.0211170940721809,-0.00284196410867949,0.0156873719717073,-0.0161994669282741,-0.00700048009093273,285355.818133474,270548.55013475,23700.6055245461,579604.97379277
92,0.223489716792414,-0.00343822185039007,0.00219375615776226,-0.054128273613552,0.0233634459577746,0.00344019302639124,1.35929017716034,1.16952316352355,0.305441447816844,1,0,0,0,0,1.46749540424057,1.17029296617132,0.0186073473282115,-0.0208932983682827,-0.0029631589910419,0.0157203203824901,-0.0160305119761866,-0.00715076371016064,286726.171463439,272220.158764746,23845.3111926575,582791.641420842
93,0.224792485627627,-0.00337814116898236,0.00220699509581094,-0.0557619857912529,0.0226452152437668,0.00344956583507746,1.3449393721003,1.15890770900807,0.307018125596652,1,0,0,0,0,1.44793147954248,1.15957250722904,0.0186101452741288,-0.0206757787357759,-0.00307990309549189,0.0157505302033326,-0.0158626223138118,-0.0073041758832095,288142.340498292,273909.406254713,24003.7905228124,586055.537275817
94,0.226093651074126,-0.00332382556040728,0.00222504115992574,-0.0573968246296417,0.0219668099768489,0.00346552774804216,1.33102361602352,1.14837263494373,0.308895427264153,1,0,0,0,0,1.42905243870342,1.1489468749228,0.0186145449488943,-0.0204651225298675,-0.00319164837715437,0.0157780360856254,-0.01569660622758,-0.0074602660714347,289603.032199987,275616.61567256,24175.952052319,589395.599924866
95,0.227390759567889,-0.00327488165484543,0.00224803891174723,-0.0590295204972915,0.0213281662001565,0.00348816260530323,1.31751823396038,1.13792118885709,0.311074378004996,1,0,0,0,0,1.41082196934252,1.13841730680956,0.0186203377951204,-0.0202621404504176,-0.00329755535816557,0.0158028966112929,-0.0155338678999035,-0.00761841024421461,291106.632804962,277342.265062377,24361.9467159223,592810.844583262
96,0.228681888051948,-0.00323096555821411,0.00227602782352497,-0.0606574341134453,0.0207287622990432,0.00351748752850683,1.3044014555809,1.12755591143907,0.313551042366191,1,0,0,0,0,1.39320713518057,1.12798461781135,0.0186273529600997,-0.0200674553399466,-0.00339702468493967,0.0158251689209642,-0.0153754514264423,-0.00777807612136752,292651.751873196,279086.77813544,24561.8229512668,596300.352959902
97,0.229964357745364,-0.00319163018303243,0.0023091132186368,-0.0622770172077252,0.0201685138740576,0.00355351584071708,1.29164826900294,1.11728162113221,0.316323902910456,1,0,0,0,0,1.37617243519241,1.11765214187522,0.0186353443891731,-0.0198818502529158,-0.00348925453033135,0.015844938801449,-0.0152228848611434,-0.00793857188782921,294236.715917607,280850.735671073,24775.8115378212,599863.263126501
98,0.231234107021744,-0.0031562613734032,0.00234753118868685,-0.0638830455759533,0.019648118528379,0.00359627750960717,1.27922791420024,1.10710653550464,0.319396617941665,1,0,0,0,0,1.35967731911708,1.10742681889745,0.0186439399995517,-0.0197064432803503,-0.00357304304529383,0.0158623327839686,-0.0150785763514044,-0.00809891431980054,295859.360912675,282634.956023184,25004.442628423,603498.759564282
99,0.232489256165189,-0.00312443092895764,0.00239115392796617,-0.0654729116199753,0.0191666448258092,0.00364558219795864,1.26711849058447,1.09703605062058,0.322758414252288,1,0,0,0,0,1.34369031477081,1.09731294888628,0.0186529218868574,-0.0195416720368122,-0.00364803561144607,0.0158774660986899,-0.0149435427623613,-0.00825849013323998,297518.236906123,284440.053722503,25247.7730238315,607206.063652457
100,0.233728623274865,-0.0030957221862313,0.00243969675841471,-0.0670448566884306,0.0187226157199728,0.0037010984342252,1.25529986190827,1.08707610337587,0.326393260853719,1,0,0,0,0,1.32818217195179,1.08731552590942,0.0186620966855506,-0.0193876987036778,-0.00371420284883912,0.0158904758051684,-0.0148183880237748,-0.00841677082846013,299212.023895404,286266.677474544,25505.7235891778,610984.424959127
101,0.234944453749959,-0.00306903692711189,0.00249362874765967,-0.0685891523075527,0.018318523193469,0.0037627612481349,1.24372534687937,1.07724500119342,0.330315930465689,1,0,0,0,0,1.31309825279499,1.07745204089302,0.01867073361994,-0.0192464892506902,-0.0037693951289004,0.01590162489952,-0.0147078782284818,-0.00857190812462923,300937.192077552,288116.352999454,25779.5687888256,614833.113865832
102,0.236143378013284,-0.00304459524798203,0.00255151285161295,-0.0701135167486191,0.017947753934343,0.00382955289570567,1.23240346201352,1.06753912900819,0.334468216635839,1,0,0,0,0,1.29843808973386,1.06771818602111,0.0186791829286908,-0.0191158233342599,-0.00381642017059167,0.0159110048450351,-0.0146077533121932,-0.00872475257653113,302694.757006366,289989.040890709,26067.6179890212,618751.415886096
103,0.237310227052173,-0.00302052323196614,0.00261451242877798,-0.0715991834094593,0.0176168424256008,0.00390154418732451,1.22125852759697,1.05799092504665,0.338895072373794,1,0,0,0,0,1.2841195168979,1.05814578933484,0.0186860979863663,-0.0189996641463804,-0.00385090493440955,0.0159190391380958,-0.0145274273791997,-0.00887187031460459,304478.756029234,291887.267580545,26372.6044296942,622738.628039472
104,0.238457373707988,-0.00299747313274353,0.00268036659930756,-0.0730608995296794,0.0173156934259703,0.00397718510292808,1.21031876106233,1.04859068012292,0.343511367344123,1,0,0,0,0,1.27016209480803,1.04872463110698,0.0186922091642488,-0.018894013858821,-0.00387771653319829,0.0159258002515357,-0.014459128094204,-0.00901511998316717,306291.806000966,293810.549622563,26691.7024592533,626794.058082782
105,0.239571228063486,-0.00297368719579884,0.00274980565334301,-0.0744817865373532,0.0170493845134345,0.00405617209027243,1.19951531024914,1.03936921907735,0.348349670079331,1,0,0,0,0,1.25649090728664,1.03948508350572,0.0186962639104312,-0.0188023054667535,-0.00389326928149132,0.0159317278639941,-0.014411234749317,-0.00915121700717802,308128.475317183,295761.29215138,27027.2576496069,630917.025118171
106,0.24068037157316,-0.00295126562763412,0.00281891623157902,-0.0758965409903245,0.0167994773898773,0.00413625967350492,1.18893474709878,1.03029293193979,0.353265426445453,1,0,0,0,0,1.24318335904236,1.03039316229648,0.0187001956662274,-0.0187158090811563,-0.00390751563028101,0.0159366825689661,-0.0143660790102918,-0.00928533588764253,309996.196969434,297737.289986052,27373.4180760249,635106.905031511
107,0.241796563340871,-0.00293113614010471,0.0028863969254913,-0.0773194706988666,0.0165587339799456,0.0042168417319912,1.17861072260398,1.0213433561595,0.358203044226676,1,0,0,0,0,1.2302652701651,1.02143007402878,0.0187048467635194,-0.0186308659030872,-0.00392428115871235,0.0159405541172959,-0.0143162956842343,-0.00941987649664832,311898.018773518,299737.405900015,27727.9340967511,639363.358770284
108,0.242928732109641,-0.00291411362349778,0.00295158206816669,-0.0787615047238664,0.0163223192733866,0.00429782095898758,1.16856996143034,1.01250229645411,0.363127086507941,1,0,0,0,0,1.21775601712744,1.01257733612248,0.018710919170032,-0.0185447340436977,-0.00394616816802781,0.0159431865988373,-0.0142562301529694,-0.00955692408329218,313836.411824141,301760.511160318,28089.261233559,643686.184218018
109,0.244065119342868,-0.00289922020394758,0.00301589387180865,-0.0802081772161772,0.0160962742511258,0.00437992359327931,1.15876741583344,1.00378064079363,0.36808133364838,1,0,0,0,0,1.20560493989591,1.00384558348154,0.0187175957204064,-0.0184606950790898,-0.0039693377419256,0.0159446807103174,-0.0141927975241555,-0.00969434124752176,315807.883773408,303807.553241735,28459.780218314,648075.217233456
110,0.245206960327699,-0.00288664874827353,0.00307941347584153,-0.081660955030527,0.0158797228116289,0.00446336664137626,1.14920491330538,0.995170124409315,0.373058586347997,1,0,0,0,0,1.19380765753587,0.995226336439031,0.0187250357818483,-0.0183782809058557,-0.00399403214094422,0.0159449575782552,-0.014124929028809,-0.00983264985189541,317812.822600802,305878.102589256,28839.4057619498,652530.330952008
111,0.246355365968075,-0.00287659582189001,0.00314225495738324,-0.0831211634674821,0.0156719557335652,0.00454840730479334,1.13988429303033,0.986662451885077,0.378053154217228,1,0,0,0,0,1.18236013964602,0.986711113952906,0.0187333979862753,-0.0182970767740497,-0.0040204353163286,0.0159439304709564,-0.0140516072903642,-0.00997236807231551,319851.611677699,307971.721135759,29228.1023000722,657051.435113531
112,0.247502059698758,-0.00286848716834246,0.00320538222691484,-0.0845785369770254,0.015476744926149,0.00463561089374618,1.13077692274523,0.978261557592442,0.38308984871205,1,0,0,0,0,1.17122868470912,0.978303688820365,0.0187421717570139,-0.0182194045095082,-0.00404592431607553,0.0159416212340689,-0.0139774137437903,-0.0101120698015769,321922.091220893,310088.843012827,29627.5414664652,661638.475700185
113,0.248642765103498,-0.00286212363978507,0.00326935955339844,-0.0860277112667383,0.0152957278566026,0.00472541109535456,1.12186916429434,0.969965249574426,0.388177530061487,1,0,0,0,0,1.16039458214408,0.970001730497258,0.0187511556625469,-0.0181464306697613,-0.00406912991089077,0.0159379903328445,-0.0139044468149567,-0.0102511712739827,324023.337575585,312229.458265001,30038.6385037354,666291.434344322
114,0.249788584924431,-0.00285859291416062,0.00333341989413121,-0.0874823540435518,0.0151235550160947,0.00481783500422164,1.11319783147217,0.961751118764468,0.393278838208194,1,0,0,0,0,1.14988909695977,0.961782711894508,0.0187612612175418,-0.0180748905633858,-0.00409321409461599,0.0159327983396036,-0.0138255822469189,-0.0103923270373674,326158.628124211,314392.099544815,30459.6001153318,671010.327784358
115,0.250918115178299,-0.0028563248975795,0.00339962371848471,-0.0889158870442874,0.0149695934859373,0.00491384302420582,1.10469552585141,0.953638498463853,0.398452767909696,1,0,0,0,0,1.13964108816536,0.953665861089514,0.0187710833575333,-0.0180109089925916,-0.00411177727715325,0.0159262013892799,-0.013753061942873,-0.0105314123533141,328322.541306399,316578.293471468,30894.3724817563,675795.207259624
116,0.252031843687616,-0.00285558691840717,0.00346811621489114,-0.0903287985987566,0.0148330862449137,0.00501379424626596,1.09636707893014,0.945617757618825,0.403690395436519,1,0,0,0,0,1.12965078343846,0.945641458494207,0.0187808032604788,-0.0179542816135515,-0.0041249029390715,0.0159180744231445,-0.0136859925216731,-0.010668908732246,330515.668551844,318787.481945168,31343.0074190409,680646.157916053
117,0.253131600737109,-0.00285675961427916,0.00353895780030783,-0.0917232574836973,0.0147128148347601,0.00511805456087247,1.08822162337971,0.937677634641038,0.408980304126433,1,0,0,0,0,1.11992291712515,0.937698165998278,0.0187907024201538,-0.0179044289214754,-0.00413303804945957,0.0159082699671481,-0.0136226693249022,-0.0108056043579953,332738.958343206,321018.984987951,31805.3547944082,685563.298125564
118,0.254215393402472,-0.00285992363879775,0.00361255062858602,-0.0930966937634177,0.0146092735538579,0.00522712446673969,1.08025656866686,0.929811634414085,0.41432193283004,1,0,0,0,0,1.1104508981224,0.929829422030693,0.0188007982651459,-0.0178618740142958,-0.00413550750771108,0.0158966820937686,-0.0135636374168671,-0.0109415126883484,334992.375498033,323272.461175189,32281.9414084498,690546.778081672
119,0.255276999004764,-0.00286484220874547,0.00368965768303503,-0.0944412680838745,0.0145246685705423,0.00534163918148291,1.07245710380419,0.922018186747859,0.419724459192177,1,0,0,0,0,1.10121627357196,0.922033598764994,0.0188108226090893,-0.0178283409129066,-0.00413042852469187,0.0158832506795108,-0.0135119109099501,-0.0110757949518353,337274.854305781,325547.91968557,32774.0044686749,695596.778460025
120,0.256278776990095,-0.00286864792504237,0.00377329112934217,-0.0957099534019655,0.0144730297778267,0.00546255331462685,1.0647100807067,0.914338468209256,0.425252893910876,1,0,0,0,0,1.09210365524984,0.91435182168335,0.0188182261936386,-0.0178142572729466,-0.00410733192321992,0.0158684119347108,-0.0134891517893403,-0.0112008429606574,339577.058370608,327848.441779,33287.8058423914,700713.305991999
121,0.257203619212338,-0.00286952028034377,0.00386382180289511,-0.0968811698569813,0.0144579903063202,0.00558896174952984,1.05695112958936,0.906804545820976,0.430879250762129,1,0,0,0,0,1.08304618500898,0.906816114779802,0.0188215925126637,-0.0178236759358999,-0.00406259172601881,0.0158526859920688,-0.0135052716739514,-0.0113125166958902,341893.71085135,330176.453228086,33825.6703977186,705895.834477154
122,0.258055677732809,-0.00286720566625711,0.00395963522881268,-0.0979598292576967,0.0144743311591445,0.00571908899704831,1.04917760328402,0.899425487026096,0.436523233036161,1,0,0,0,0,1.074038149772,0.899435509121024,0.0188209315214478,-0.0178545820121751,-0.00399884985133811,0.0158363903276073,-0.0135576805312457,-0.0114108767234312,344224.708520271,332532.722441489,34386.2830521249,711143.714013885
123,0.258839383918015,-0.00286155165973445,0.00405912203648788,-0.0989512339943313,0.0145169840093101,0.00585118644416088,1.04138967942047,0.892207733789477,0.442115241544204,1,0,0,0,0,1.06507671451886,0.892216415136847,0.018816309896072,-0.0179050010514072,-0.00391876671532433,0.0158197969271063,-0.0136435517226444,-0.0114960630153088,346570.185734036,334917.825129086,34968.2997612216,716456.310624344
124,0.259566292289849,-0.00285305436691309,0.00416028051858829,-0.0998696364025498,0.0145787147521281,0.00598356397651296,1.03361067679914,0.885146467203874,0.447588306764735,1,0,0,0,0,1.0561820381878,0.885153986733423,0.0188083368090315,-0.0179710781754531,-0.00382680177113552,0.0158030272822323,-0.0137558194915718,-0.0115698182480121,348932.227229889,337331.523181949,35569.3087988149,721833.059210653
125,0.260228407466403,-0.00284094186678244,0.0042627872150747,-0.10070488506374,0.0146599075203204,0.00611518506400228,1.02581321464014,0.878253620269489,0.452925511814532,1,0,0,0,0,1.04732413197805,0.87826013290298,0.0187963921481796,-0.0180546778188945,-0.00372180279562406,0.0157863331769294,-0.0138986721672272,-0.0116299997863682,351308.647232362,339774.77998515,36190.0630792365,727273.490296748
126,0.260842674082226,-0.00282637036700044,0.00436468723714334,-0.101478055991351,0.0147524325639006,0.00624485670019772,1.01804213848481,0.871511281651723,0.45808098986706,1,0,0,0,0,1.03854466333223,0.871516921992308,0.0187815859446623,-0.0181506682880645,-0.00360924875261018,0.0157696212818408,-0.0140617518295465,-0.0116798423213548,353703.346856511,342246.408361214,36827.4782789821,732777.233496707
127,0.261407478732302,-0.00280926808951302,0.00446560503642496,-0.102187041834413,0.0148552693967678,0.00637199203190664,1.01029364588625,0.864918235798284,0.463051044875602,1,0,0,0,0,1.02983720769171,0.864923120465373,0.0187638509752381,-0.0182593069651099,-0.00348932028837799,0.0157529363322922,-0.0142454015639386,-0.0117188874080095,356116.127589041,344746.418873332,37481.4567748509,738344.003237224
128,0.261923506593052,-0.00278981411059784,0.00456514230045091,-0.102832626438464,0.0149668458642728,0.00649616558632581,1.00257246502815,0.858468663836913,0.467834659446164,1,0,0,0,0,1.02120390749082,0.85847289390788,0.0187433199065834,-0.0183802686135782,-0.00336268712019886,0.0157362502895872,-0.0144485760504445,-0.0117472857915057,358547.508634938,347274.48768946,38151.5826574997,743973.578981898
129,0.262392366233063,-0.00276829978868703,0.00466296119570714,-0.103416767432055,0.0150855223391228,0.00661710138160417,0.994886921014372,0.852154633971118,0.472434256122865,1,0,0,0,0,1.01265060099186,0.852158297057732,0.0187202132017283,-0.0185130013471069,-0.00323014946543281,0.0157194961357378,-0.014669683713114,-0.0117654829109184,360998.311275734,349830.135682716,38837.3375463356,749665.784504786
130,0.262815207850051,-0.00274500866741201,0.004758850478985,-0.103940863337388,0.015210013036762,0.00673464886695389,0.987244620554026,0.845968121119727,0.476855899785689,1,0,0,0,0,1.00418254644907,0.845971293148605,0.0186947362702101,-0.0186571035518715,-0.0030922947094314,0.0157025948440391,-0.0149074015643673,-0.0117739004583639,363469.294496733,352412.873804622,39538.3016487619,755420.469950117
