U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
43,0.204505953799927,-0.0241811597092346,0.0407311617695856,-0.00985565912315979,0.0323664945465803,-0.0130721763569163,2.64160707205111,2.52198496907409,0.146650975989088,1,0.436332312998582,-0.339978117569607,0.0174532925199433,0.0731501075910725,4.17326386010181,3.16753555270677,0.0175335764142497,0.0352273414251316,-0.0206419915933149,0.0158003473715245,-0.0973922908727929,-0.0203854372722799,258634.914615692,249672.757813154,14966.1805296933,523273.852958539
44,0.531599149645442,0.0122545335303608,-0.0666885320267572,-0.106570250102681,0.943352179150365,2.01045969886685,1.56468217895921,0.879529755281116,0,1,0.436332312998582,-0.300035903479819,0.013375186449859,0.0679925866221309,2.1541292963268,1.35349656123634,-0.0118983794241297,0.0886197954038471,-0.0633681016176803,0.0140427301301212,-0.0288387682807927,-0.01886169483281,217188.182238045,178246.799028466,13994.267377059,409429.24864357
45,0.202627681129552,-0.0232699892326766,0.036308637739615,-0.00691514343534445,0.0298245960768339,-0.0124267158347694,2.55243427150332,2.36394399584812,0.149956970643061,1,0.436332312998582,-0.279286222068182,0.0174532925199433,0.0651234737740387,3.89800726284127,2.89811402365635,0.0176667305642401,0.0248320902396391,-0.0181040795065727,0.015440551762819,-0.0915938044928177,-0.0183367509204711,258181.162230986,244267.573769037,15157.840042625,517606.576042649
46,0.206343066244868,-0.0233069426479962,0.0380149145666124,-0.00939889207959254,0.0181070156792721,-0.0119136074161327,2.42627541018744,2.39387120786851,0,1,0.436332312998582,-0.281461226191202,0.0173539112636756,0.0693820885764299,3.74438703710513,2.86100794901344,0.01719990812912,0.0299099543649308,-0.0183655892914084,0.0160935178803896,-0.0950687534557311,-0.017945792470567,251810.204468735,249283.371733093,14058.146894714,515151.723096542
47,0.525210087203487,0.0131366758621052,-0.0800956114672477,-0.0934734928769639,0.967935838740246,1.74523264656811,1.41690652510553,1.17482182738169,0,0,0.436332312998582,-0.322509753469614,0.0108699770426256,0.0785398163397448,2.0867795072772,1.47261857537596,-0.0107148680000773,0.0860172715481146,-0.0618557929721742,0.0174014623048908,-0.0468523216242907,-0.00856074827634297,210988.532027172,195914.196264938,14195.3978722517,420734.612721299
48,0.20574204907486,-0.0207538338619097,0.0319534491897822,-0.00747131178067302,0.0148626205022576,-0.0104129546431492,2.32805420381316,2.27762353645165,0,1,0.436332312998582,-0.220200438734436,0.0174532925199433,0.0582549415865347,3.49990506358856,2.65289460251038,0.0171479181014403,0.0173890961320714,-0.016372091700017,0.0159914242514167,-0.0864172742857103,-0.0163076852539847,250276.801101916,246468.673550702,14198.7207445625,510944.19539718
49,0.446462080569693,0.0125064925287372,-0.0646429488797663,-0.0354781508695528,1.13998101681648,1.4328663060307,1.14183014701082,1.32405963846751,0.508193317237137,1,0.0560821672639318,-0.453751415084953,0.0139694849718932,0.0760255068430389,1.82953991654389,1.51282234463163,-0.00862701392425145,0.057282742924061,-0.0400303031580483,0.016364446313269,-0.0740515593308071,-0.003673140645797,193661.276004441,203235.733628508,77540.5820136259,474437.591646574
50,0.199366588729495,-0.0282320960287288,0.0410733844924326,-0.000937393363007382,0.0182291585760896,-0.0156468287709487,2.28774320488395,2.10016970337925,0.13609224595731,1,0.436332312998582,-0.258687296077383,0.0174532925199433,0.0758052254598903,3.29886087016249,2.40872454404958,0.0175487678611244,0.0281879225710852,-0.0130978083989335,0.0150172459017166,-0.105145531117656,-0.0136437739340067,252808.308673905,239152.012139524,15014.3398529338,506974.660666364
51,0.200668644969213,-0.0222610116848375,0.0337390817302313,0.00284039909581265,0.0131995841576727,-0.0116262495751336,2.16099380178331,2.14492052908243,0.128391222864251,1,0.436332312998582,-0.201740213707741,0.00888834389931488,0.0617808541646914,3.1632107059572,2.41461682608161,0.0167983453714601,0.0168351736720693,-0.00445967878526406,0.0158527048665339,-0.0929585925446605,-0.00511018996692107,246150.436935074,244894.742660086,14903.6010676868,505948.780662847
64,0.19200940808739,-0.00946659511022108,0.0114213062439348,0.0224790478582878,0.00752448948006863,-0.00306747612005126,1.71000476272696,1.62740177382156,0.216173563873205,1,0.436332312998582,-0.0399039639915754,0.00851150731219832,0.0181823626381488,2.17618470786694,1.67151401147546,0.0161531132322076,-0.0391151641262273,0.00899581428116993,0.0149776206840503,-0.069226174069575,0.00592875584925315,245348.351727632,239513.914652421,18585.2335520225,503447.499932076
65,0.196084374070176,-0.000294573432091099,0.00266861890341158,0.0156414213944276,0.00668625836899983,0.00024335571449741,1.60640669946499,1.6799536045018,0.217115079541236,1,0.436332312998582,-0.00454386505349621,0.0174532925199433,0,2.06887452565334,1.71618173828656,0.0152482163068042,-0.0536472758383267,0.000299110139211083,0.0159953255179013,-0.0558933895804958,-0.0025171767412471,240352.740885212,245495.216405416,18676.3178100202,504524.275100648
66,0.198163558911436,-0.000341581234032867,0.00258797647248518,0.0192876734169987,-0.00233711310775908,0.00017738894662245,1.59284987553607,1.65786980790344,0.182502531989861,1,0.436332312998582,-0.00359875616232707,0.00557455309987906,0,2.03172691666385,1.68934362909338,0.0153864268079408,-0.051998556900833,0.0112371321075113,0.0160545061136448,-0.0541094486670534,0.00847418747624174,241683.423319647,246246.587945581,17519.2648684094,505449.276133637
67,0.19647759776509,-0.00210446914660255,0.00235047322593013,0.0196138614627321,0.00121536390743045,0.00109441995601532,1.62894367962525,1.55731311059233,0.208480596938634,1,0.436332312998582,-0.00285311806938192,0.0110158723753993,0,2.02476611820298,1.58536615874668,0.0160134929302855,-0.0559288515576712,0.00741464941129345,0.0151737955824551,-0.0552286307293707,0.00457347490314639,246507.615366294,241450.48570144,18490.8591207612,506448.960188495
