U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
17.5315502737206,0.243403583422188,-0.00639081755892948,0.00852290586913264,-0.0262920044275901,0.130957222760862,0.00206903701291048,5.25873003917987,6.48770425601226,0.42372854283861,1,0.0289416488521522,-0.403208311684229,0.0053744623120906,0.0205821465035929,11.8789676224971,9.20483615444109,0.0169378373262137,-0.0032000320242206,-0.0307649411366901,0.0194389371983674,-0.016536457337097,-0.0363963805035732,328182.239704006,407699.558108551,62120.7694168787,798002.567229435
82.9849786112323,0.27228682675103,-0.0738769215712462,-0.0118941888291565,-0.0976410566474432,-0.0843054638966843,-0.0558330700492129,3.82632407839294,1.0148307530026,0.326388039786588,0,0.131661997821644,-0.207519612195594,0.00733401926199789,0.0347853261533498,3.96404106782755,1.02273692309623,0.0512410095366028,-0.0709247942440793,-0.020881580570803,-0.0150030838132133,0.0623907208862179,-0.027038910138193,613419.988491268,241882.493859423,24053.2836139827,872941.715386071
40.7888363058021,0.207790718237911,-0.0487294671165347,0.00493458076228169,-0.0354752773606956,0.0529812467512825,-0.0135428914567337,5.33011484970172,0.343717548246306,0.193095106778474,1,-0.109983305278667,-0.257679318409435,0.00633465073757935,0.0654125211286013,5.55289865487101,1.8493066606099,0.034793013673751,-0.0220178226703946,-0.0220330851447033,0.000386870756688959,0.00780852567072597,-0.0248466341518833,541022.977400678,159151.808291057,17054.4263596375,717229.212051372
56.1139764862758,0.230447754589314,0.00810193844624664,0.00730946638345184,-0.0796475297335786,0.037476502167564,0.00537415821499652,1.53229591069124,2.79615337225029,0.544907432959089,0,-0.281295536602754,-0.00710691651267003,0.0132982779727823,0.0313645429984182,2.63206158757466,2.91153344945702,0.0128110163994945,0.0291922796938323,-0.039236420918432,0.0244412441876241,-0.0105635420117077,-0.0363241079176454,216908.549079121,317906.374192282,80362.7604336405,549411.758788119
19.8454466971949,0.245941651752772,0.000857008295528653,0.000266159383173952,-0.0275231379076701,0.0608013537981029,0.00311995018877616,4.35402628003667,6.3781350465453,0.0124755452235725,1,-0.22784403672311,0.235294449484216,-0.00412080472198643,0.0119943593235748,10.5720112787376,8.52222475872592,0.0153081996068014,-0.00894098299089091,-0.0244802999527678,0.0217030326682399,-0.0032859797855189,-0.0254533188424998,283464.139065712,431667.041362348,12756.1424615724,727887.322889632
2.67275387454145,0.285830678818281,-0.00983890238540684,-0.000329116322445892,0.000480327419281711,0.0501082063963771,-0.00111074689082755,5.3222251309833,9.97387559267268,0.00612607028512113,0,0.106459522850759,0.502635164811351,-0.000553560802783122,0.00296996923374786,18.3611650239218,13.3720170912461,0.0163886064603684,-0.00616776665773652,-0.00314556767092858,0.022015895571022,-0.00500803710583914,-0.00323847495458561,312248.357028136,585069.382171541,14092.5652733847,909357.379292872
125.119409841007,0.796964401286196,0.00485914784646878,-0.00573409808213818,-0.797347240601989,0.0585587227303727,0.206390673046167,1.05545560175193,1.8261347159985,0.563743928897469,0,-0.138390125006263,0.167086364577534,0.0160692670149216,0.0163449256591557,1.10220428366092,1.82614249631999,0.0247314802287202,0.255871904473922,-0.167266372161761,0.0404986999193887,0.196291636107999,-0.150541164777242,354694.445947425,447068.045242444,62688.4222295062,826538.903434253
40.6108118196595,0.226878192417143,0.0364667538901403,-0.00355977308984312,-0.0427386952019784,0.041543340353684,0.0133030233437093,0.869653634984079,4.97387871548335,0.381484960061423,0,-0.293011577566992,0.365011143315809,-0.0151260868235973,0.0148902693975673,4.11456418305255,5.22295645107863,0.00434806845357638,0.00497564893028484,-0.0105325157448822,0.0325174698330498,4.28803038947549e-05,-0.0120038613849892,167564.801186844,490766.377538932,32572.595535562,671707.433889421
46.7060662196918,0.237826424235961,0.0403014531055851,0.00500765958326811,-0.0605554536585541,0.0260540384162992,0.0302328840329116,0.316529883995867,4.75652719440028,0.375994522374362,0,-0.114125235541344,0.298482754436742,0.00493424080131815,0.0257508934645397,2.88129961926266,4.81427247138421,0.00110615585347733,0.0290566909969215,-0.0297574997374886,0.0359435158778761,-0.0248169057184393,-0.0264280147895194,164694.831580284,513729.207617561,30021.4267832718,692233.50415226
28.5252477856039,0.199691082312619,0.0443349951204703,0.00951727247036262,-0.00661080786406453,0.199117309754021,0.00904214997345609,0.0494693148020478,7.76952049924701,0.586490433983426,1,0.200970524461583,0.377842912435079,-0.00731631668520246,0.0219007095901411,6.42510329625212,7.7898153503391,-0.00166510071367845,-0.00825890196721773,-0.0075903528212947,0.0349921722974479,-0.0329233410234961,-0.0233369941963852,148424.559971071,712518.067085306,178878.350711256,1039820.97776763
62.1948474364145,0.263540042265049,0.0739403584720334,0.0253319383535168,-0.0637267877415458,0.0409825200983671,0.0882265726502972,1.71265733456951,5.31636224531025,0.533206933102123,1,0.331239707453548,0.430825750080177,0.0119083474730369,0.0248760742753282,3.36641024639867,5.37473259939204,-0.0186256790761283,0.0567180957088838,-0.0258659787342138,0.0541370792299913,-0.0891611131811644,-0.0292287960177261,241646.205508948,765571.829733633,67820.9303148104,1075038.96555739
51.6344658079353,0.255143959092781,0.0667150837957935,0.0207831817601744,-0.0700577955412063,0.0701498579323843,0.0876820989840971,1.56681616637692,5.995074174604,0.502398647579547,1,0.132909185504602,0.503369524514082,0.0168291988627914,0.0275723555138127,4.33596139532282,6.18514237698634,-0.0144420533327877,0.0556492533163281,-0.0418180459537493,0.0507431149877105,-0.0668929089625681,-0.0410911312689131,210279.321588194,785548.700724674,57892.2275461283,1053720.249859
24.3883896159653,0.236360797019212,0.00721033361672485,0.000179513565144722,-0.0215437951537787,0.0439601757427566,0.00565774158329605,3.32216141386579,5.73151235013324,0.106814615827418,0,0.272719117013884,0.317027714036837,-0.00339961602027184,0.0781033977080604,8.4123332202825,7.20551498785242,0.0131618616276519,-0.0128973264204617,-0.0206936320291718,0.0230380384980958,-0.0114780394658176,-0.0203719804432506,239885.512704492,421237.506385556,13319.7485708658,673640.988411941
99.0597624859621,0.354294542225552,0.0358656788191073,0.00797894604119608,-0.212430148082894,0.0277763741159528,0.083175322723602,0.225617960941337,2.43117754533125,0.207394654170617,1,-0.00721673744985103,0.150296529246236,0.00331857835270254,0.00664403260674678,0.397570770654559,2.43122910232079,0.00314835022912844,0.0850200581280812,-0.0442000848789922,0.0392620007948527,-0.0114119736107036,-0.0378118895780071,247101.574589097,438414.023942422,21901.5387697267,707417.137301246
119.985905993059,0.580249104624663,0.0213322853290421,-0.00651440430254792,-0.574114435934929,0.096808876572915,0.127919678907321,0.942761381659328,1.86560365510931,0.288865508736184,0,-0.432620432028898,0.121015191081515,-0.00736624735884011,0.00360165936281163,1.00051026620263,1.86561685857121,0.0195637026412252,0.200586755490093,-0.115644747631752,0.0375085073008193,0.161292169678255,-0.105995307839511,329759.43172166,431581.19550547,27085.9176436418,785092.862870326
92.5918563039082,0.320073787992403,0.0380413287289632,0.014991885567126,-0.158321687878541,0.0199069286831553,0.0772771550318067,0.0778383824883902,2.73263302682816,0.344706803783934,1,0.0971139352097733,0.140427573186523,0.0142669181324808,0.0733116895002627,0.328387554766356,2.73267578203568,-0.00139849984431666,0.0744066443046443,-0.0402186667089079,0.04100305894327,-0.0501421674333329,-0.0354481310928068,232261.267924243,460182.092253418,25635.4537752957,718078.813952957
