U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,theta_1c_diff,theta_1s_diff,delta_e,delta_r,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
68,0.220921817341418,0.0030856246769713,0.00199920485674987,-0.0468032530311884,0.0172765048919116,0.000274630564269182,1.56373374780726,1.87740201733362,0.103696833554558,1,0,0,0,0,2.02113710166245,1.90074315689119,0.0158668908057393,-0.00789741314519847,-0.00925616585280422,0.0193732045662556,-0.0145879992086009,-0.0103937315286575,244149.989155984,268268.710439535,16062.5471162275,528481.246711746
69,0.221782751216106,0.0029993009204067,0.00196406354850413,-0.0480084830745381,0.0164547461208311,0.000280067326913134,1.54675916693185,1.8466721258764,0.103538454007479,1,0,0,0,0,1.9789230824384,1.86682352099346,0.01593062585628,-0.00781858363058816,-0.00925386757777412,0.0193322767601963,-0.0144202951012785,-0.0103885610077075,245231.195893537,268306.490359396,16168.8699068315,529706.556159765
70,0.222100518538796,0.00311033491014918,0.00201103755173228,-0.0486318772704048,0.0163419168841384,0.00026875949483833,1.52218345081632,1.82301371277602,0.109633008698147,1,0,0,0,0,1.93194805147269,1.84031858308536,0.0158918106751267,-0.00781393563054811,-0.00907005265371805,0.0193548786946434,-0.014701844434365,-0.0102773477891698,245777.559685949,268925.319857081,16334.8884989683,531037.768041998
71,0.223108712888229,0.00298974990371361,0.00196541230220648,-0.0499926414756305,0.0154486637621482,0.000280961745701871,1.50754807858328,1.7930393616786,0.108824920610292,1,0,0,0,0,1.89467845909528,1.80799885685866,0.0159723903180088,-0.00771588847741272,-0.00911733928994186,0.0193052931020088,-0.0144479147434229,-0.0103114874187912,247023.041289409,269006.689455417,16437.3490510012,532467.079795827
72,0.22406957992039,0.00289723433781148,0.00193227004225682,-0.0513039935933195,0.0146704913314526,0.000291950383652225,1.49219180794087,1.76482847229385,0.108976965694892,1,0,0,0,0,1.8581988746506,1.77775266345973,0.0160384847197688,-0.00762232844669614,-0.00914832076694896,0.0192658240155593,-0.0142487045809219,-0.0103407180819444,248220.096094087,269228.162751341,16551.0579290899,533999.316774518
73,0.224876127075379,0.00286814793826233,0.00192654718330499,-0.0524478644786614,0.0141163072396294,0.000298404496882901,1.47472345942631,1.73937842253132,0.111058742884585,1,0,0,0,0,1.82121377621252,1.75052624957305,0.0160713047220768,-0.00754704873531078,-0.00912703772487186,0.0192478430592617,-0.01419071253206,-0.0103418016421875,249269.9437581,269673.563907559,16685.3192758797,535628.826941539
74,0.225440505186258,0.00293688218781712,0.00196207606710215,-0.0533245983601757,0.0138613864527278,0.00029633501519106,1.45386582176381,1.71765262477565,0.115647060195607,1,0,0,0,0,1.78251154498307,1.7272434529039,0.016052882144191,-0.00749460464185247,-0.00902384284684787,0.0192632665688546,-0.0143520286879869,-0.0102954519644634,250081.836190471,270424.066931124,16848.766436206,537354.669557801
75,0.226626881243942,0.00279311164512226,0.00191206650216485,-0.0548839937348454,0.0129866064453741,0.000317169818383512,1.44173957171744,1.69028791245182,0.114914872898149,1,0,0,0,0,1.75239774532343,1.6985899568622,0.0161451624900137,-0.00737118910998095,-0.00912768881418612,0.01921020697219,-0.0140145900104552,-0.01038289472891,251516.526844998,270700.278099016,16957.3844885938,539174.189432608
76,0.227322328728689,0.0028365867598942,0.00193997278538248,-0.0559014353135589,0.0126635191395718,0.000320296550059034,1.42274824385207,1.66923891268807,0.118824491206271,1,0,0,0,0,1.71742215969312,1.67638876264217,0.0161393622683682,-0.00729535304892923,-0.00906612235863236,0.0192201455129145,-0.014104700082818,-0.0103697718455984,252467.174668916,271499.338961722,17119.1394128694,541085.653043508
77,0.22828894009151,0.00279320765452035,0.00193347154934375,-0.0572185901868029,0.0121013421313842,0.000333637183569413,1.40751028399,1.64629276005048,0.120677666033083,1,0,0,0,0,1.68666542075679,1.65246637144029,0.0161789143011242,-0.00718781151534277,-0.00909366356231038,0.0192025390900048,-0.0139854395217929,-0.0104166766594399,253689.43584467,272138.152974585,17260.3965768936,543087.985396149
78,0.22941268337784,0.00270313504657965,0.0019088907134691,-0.0587119619793126,0.0114282632767043,0.000353223103162647,1.39440732688854,1.62264773577747,0.121583893267068,1,0,0,0,0,1.65870056544646,1.62798628022331,0.0162429996887531,-0.00706288585216014,-0.00917177586871908,0.0191702467025019,-0.0137493675161643,-0.0104996696280136,255069.61353821,272717.608427721,17392.2481957289,545179.47016166
79,0.230493163209431,0.00263992474455075,0.00189634257560839,-0.0601581106606189,0.0108394601440653,0.000371279111629433,1.38063487174734,1.60044189781486,0.12316887896916,1,0,0,0,0,1.63102755034323,1.60505556491623,0.0162930261143763,-0.00693790022254548,-0.00923344987456786,0.0191479927956568,-0.0135672940618746,-0.0105758776840009,256408.109447114,273416.432201155,17534.0824125584,547358.624060828
80,0.231354189460367,0.00266704110291637,0.00192247315611774,-0.0613568438051861,0.0104883086283877,0.000381222765767764,1.36384936188448,1.5814556928674,0.12668402305886,1,0,0,0,0,1.60150353013575,1.58543331361851,0.0162951111360655,-0.00682556571069699,-0.00922037349421666,0.0191575538892103,-0.0135915340291886,-0.0106069590264387,257536.486064633,274383.049142973,17702.5769561196,549622.112163726
81,0.232397086928814,0.00263885137013178,0.00192676783590835,-0.0627606633374026,0.0100034122045471,0.00039819962515256,1.34948510778385,1.56144892906605,0.129068820548461,1,0,0,0,0,1.57487380947901,1.56488408058586,0.0163264340818806,-0.00669340358042225,-0.00926544008611877,0.0191494048382783,-0.0134776012104188,-0.0106789438401806,258845.238152806,275266.079380855,17859.5185265672,551970.836060229
82,0.233193474930291,0.00271757719083392,0.00197593665040534,-0.0638833590961785,0.00976117995035953,0.000404366998440842,1.33158124243282,1.54506353338156,0.133388882044288,1,0,0,0,0,1.54579730147681,1.54802166084537,0.0163011697388423,-0.00656492641102086,-0.00922700485865964,0.0191799353977176,-0.0136034424328114,-0.0106993987041746,259906.491262836,276452.008298287,18046.5590168767,554405.058578
83,0.234689550242432,0.00253772385128852,0.00192004564538044,-0.0658050344522818,0.00895785903194818,0.000440829776316405,1.3233851466485,1.52182171036153,0.13316331954078,1,0,0,0,0,1.52606414074747,1.52438817414967,0.0164128806549395,-0.00640124670005426,-0.00941644403467878,0.0191204222725014,-0.0131215219749554,-0.0108724768539816,261674.291054455,277070.764410448,18171.1730538173,556916.22851872
84,0.235731320775023,0.00254202174894938,0.0019412470865848,-0.0672082007191573,0.00857066174099878,0.000458161274333161,1.3088328554739,1.50434571475343,0.136276290340852,1,0,0,0,0,1.5012774432914,1.50656107429255,0.0164267828375029,-0.00625188138505203,-0.0094538620660097,0.0191265695060197,-0.0130628411528512,-0.010948694646704,262992.222062897,278171.743370411,18346.056316566,559510.021749874
85,0.214338556742001,-0.00402755993088765,0.00225160408407088,-0.0427730627394904,0.0296641427034943,0.00356102373128325,1.47310634492917,1.24637995555547,0.303696928438893,1,0,0,0,0,1.62596607263826,1.24854220466199,0.018631626248924,-0.0225828253537052,-0.00201346819519382,0.015434101486374,-0.0172658689477782,-0.00617143737906196,278118.054813869,260896.985811655,23163.4713211595,562178.511946683
86,0.215718642885174,-0.00393556091168185,0.00221430734371532,-0.0444639248375058,0.0285526807783994,0.00351979881639954,1.45574934347354,1.23485385048109,0.302411084246341,1,0,0,0,0,1.60121874727826,1.23671881550072,0.0186308025934403,-0.0223091092216941,-0.00218837371952036,0.0154804027529132,-0.01703380683742,-0.00631187780229847,279238.981224022,262443.777879715,23191.0796015489,564873.838705286
87,0.216931111800369,-0.0038246337640665,0.00221016747805337,-0.0459660148374634,0.0276378984758437,0.00349445335563659,1.43790574518775,1.2240021335424,0.302620965188205,1,0,0,0,0,1.57640527004744,1.22560987150306,0.0186145366686905,-0.0220807781868674,-0.00229773589358432,0.0155298229175218,-0.016919245682045,-0.00642677094783886,280325.023937588,264047.93664569,23282.161818916,567655.122402194
88,0.218264591335304,-0.00373801946092699,0.00219262066701732,-0.0476146074610378,0.0266716526335642,0.00346915477068879,1.42131729680963,1.21285316309836,0.30236853612841,1,0,0,0,0,1.55313945175722,1.21424020754317,0.0186119560806942,-0.0218270400872013,-0.00244732159140307,0.0155725949390709,-0.0167234743436347,-0.00656793837675746,281520.30281708,265642.127560572,23357.8959183633,570520.326296015
89,0.219593922590796,-0.0036568616734247,0.00218149145513881,-0.0492636412675401,0.0257584472722675,0.00345069708211034,1.40520556008821,1.20182191104126,0.302493200604458,1,0,0,0,0,1.53067414251943,1.20301880527729,0.0186104737766228,-0.0215791949054987,-0.00259110725283438,0.0156129273986946,-0.0165324956778877,-0.00671245159354099,282761.184068795,267255.527251694,23451.3013084413,573468.01262893
90,0.22081456925129,-0.00356770841823757,0.00219225782950165,-0.0507892237585557,0.0249776939389709,0.00344516428967011,1.38901008175904,1.19117908120652,0.303654054007575,1,0,0,0,0,1.50845950964916,1.19221167444955,0.0186005645381841,-0.021365283564897,-0.0026913569505395,0.015653473786624,-0.0164160315862905,-0.00684070015742592,284002.033788281,268907.437972384,23587.2591011837,576496.730861848
91,0.222176983282352,-0.00350312355587783,0.00218676323742702,-0.052486146437182,0.0241297738112527,0.00343794681631901,1.37404689756191,1.1802428553029,0.304230521604916,1,0,0,0,0,1.48772979114455,1.18113441182239,0.0186053891373368,-0.0211197349802569,-0.00283842180947689,0.0156876109719538,-0.0162060294506158,-0.0069986490372735,285351.692541263,270550.297583424,23702.9847285343,579604.974853221
92,0.223344772384432,-0.00342106017813378,0.00221494169290032,-0.0539561497316259,0.0234722671112893,0.00344895171623517,1.35858657997638,1.16986086080098,0.306335089837077,1,0,0,0,0,1.46682196961192,1.17063023900611,0.0185947078005876,-0.0209327766933428,-0.00291140279843303,0.0157234895590875,-0.0161259415209,-0.00712381331139326,286668.252262637,272243.956739577,23879.6014115395,582791.810413753
93,0.224856599978827,-0.00338560181372756,0.00219773357053207,-0.0558383517557498,0.022598137762244,0.00344568956109455,1.34524426215172,1.15876251483382,0.306630143961325,1,0,0,0,0,1.44822392888511,1.15942747385624,0.0186156833706425,-0.0206582771156409,-0.00310267482590758,0.0157491632606845,-0.015820532659461,-0.00731613911491933,288167.451126863,273899.158378271,23988.9590953761,586055.56860051
94,0.226049244854476,-0.00331887605107463,0.00223135356791405,-0.0573437855557164,0.0219987412458097,0.00346824761135896,1.33082059079929,1.14846650072015,0.309158182697464,1,0,0,0,0,1.42885711836608,1.14904064701745,0.0186108053451525,-0.0204774141610385,-0.00317595808998335,0.015778898828353,-0.0157255154263975,-0.00745196106704242,289586.309907077,275623.251284853,24186.0528940656,589395.614085995
95,0.227373171215593,-0.00327297786349734,0.00225050308581203,-0.0590084565225083,0.0213405444020795,0.00348924368507684,1.31744011317923,1.13795663314401,0.311176095135593,1,0,0,0,0,1.41074663767152,1.13845271957524,0.0186188811567618,-0.0202670436548195,-0.00329137586720523,0.0158032185935347,-0.015545253601777,-0.00761511181765366,291100.195900092,277344.774228999,24365.876587614,592810.846716705
96,0.22899165814194,-0.0032644229109902,0.00223307048396387,-0.0610293843332468,0.0205156221502773,0.00349864824429875,1.30576505958421,1.12693434751199,0.31179883503764,1,0,0,0,0,1.39452377220351,1.12736353451397,0.0186530062325529,-0.0199815651316115,-0.00350519245841241,0.0158194146062104,-0.0151749841356443,-0.00783635845288388,292764.21327965,279042.725275673,24494.0479075278,596300.986462851
97,0.229643867526071,-0.0031595944829311,0.00235237533100239,-0.0618912945738845,0.0203846672976037,0.00357330923331586,1.29032408502641,1.11784787513467,0.318081387490196,1,0,0,0,0,1.37488913647174,1.11821798714365,0.0186099879220379,-0.0199732766880282,-0.00337807425604325,0.0158497943770204,-0.0154270358667899,-0.00787809027334665,294127.558234536,280890.926644639,24845.3939400978,599863.878819273
98,0.231400052409561,-0.00317307611664383,0.00232534077218232,-0.0640832451211121,0.0195387718572533,0.00358624931690035,1.27991530482322,1.10680669445284,0.318508308705045,1,0,0,0,0,1.36034389409154,1.10712716304549,0.0186571920369118,-0.0196596604551909,-0.00363021060694285,0.0158596503578916,-0.0149726219200209,-0.00813035232413088,295916.097393519,282613.654136996,24969.1685734237,603498.920103939
99,0.232481025544493,-0.00312362586014345,0.00239222972369668,-0.0654629601502199,0.0191719498366869,0.00364607423307161,1.26708548675436,1.09705007318094,0.32280113060135,1,0,0,0,0,1.34365824371117,1.09732696367254,0.0186522776307536,-0.0195440157883348,-0.00364522257392442,0.0158775883814787,-0.014948756940525,-0.00825692322489027,297515.511930828,284441.051035506,25249.5011447921,607206.064111125
100,0.233756289921389,-0.00309838426202224,0.00243615568131832,-0.0670783793088434,0.018705189461747,0.00369948140927558,1.25540873476188,1.08703024392375,0.326254068320931,1,0,0,0,0,1.32828811773915,1.08726968886063,0.0186642435537556,-0.0193798040466097,-0.00372357814792252,0.0158900758609258,-0.0148009363532946,-0.00842206784321815,299221.019100743,286263.412762679,25499.9972349073,610984.429098329
101,0.234861772040458,-0.00306127711163049,0.00250393230689711,-0.0684887661416172,0.0183693970070658,0.00376746044432264,1.24340793176862,1.07737643337386,0.330717973516986,1,0,0,0,0,1.31278888189257,1.07758341600213,0.0186644051961079,-0.0192702319216252,-0.00374164494927448,0.0159027557738855,-0.0147596997121604,-0.00855596553111597,300910.954627624,288125.718426358,25796.4754461951,614833.148500178
102,0.235785980251879,-0.00301211579102762,0.00259459307141718,-0.0696787461008643,0.018162442585815,0.00384914531607324,1.23107162098454,1.06807701757011,0.336142857960235,1,0,0,0,0,1.29713779682901,1.06825586530828,0.0186523150107141,-0.0192194892998172,-0.00369776481112802,0.0159155074514889,-0.0148299066189753,-0.00865522932944995,302584.639510617,290027.405312875,26139.9497179281,618751.99454142
103,0.237564326930499,-0.00304424056070113,0.00258439066695707,-0.0719088866833709,0.0174680277385524,0.00388832618402117,1.22221695369334,1.0575901825267,0.337742202515368,1,0,0,0,0,1.28505530531743,1.05774517812325,0.0187055227153629,-0.0189270907960119,-0.00393442440642077,0.0159154442507572,-0.0143689031456487,-0.00892165217164957,304558.118400161,291858.667638573,26322.13406763,622738.920106364
104,0.238385932679417,-0.00299101702338155,0.00268848969168632,-0.072973669566825,0.0173564825083972,0.00398069923609875,1.21005718903943,1.04869739695851,0.343822511783689,1,0,0,0,0,1.26990630050582,1.04883131662946,0.0186868461835258,-0.0189146557914568,-0.00385453470272381,0.0159267334135509,-0.0145032937241404,-0.00900096519362874,306270.143887968,293818.172833599,26705.7613984617,626794.078120029
105,0.239660623360488,-0.00298175590051396,0.00273998117136235,-0.0745911290723705,0.0169996758114448,0.004052073441885,1.19984014769687,1.03923579978206,0.347975244572224,1,0,0,0,0,1.25680880323676,1.03935169814606,0.0187029759297196,-0.0187765252471287,-0.0039219115687756,0.0159305329910729,-0.0143561239217072,-0.00916911686974791,308155.39765566,295751.754446751,27009.90466098,630917.056763391
106,0.240686406904886,-0.00295180236630673,0.00281827971219735,-0.0759039352961024,0.0167962095408913,0.00413600335667271,1.18895630554406,1.03028413883419,0.3532411781079,1,0,0,0,0,1.2432044783531,1.03038437115724,0.0187006452694539,-0.0187140611105374,-0.0039094235523065,0.0159366036606884,-0.0143623797669018,-0.00928655801114182,309997.984502239,297736.660885535,27372.2598735394,635106.905261314
107,0.241089308966939,-0.00287145934413014,0.00295716152162904,-0.0764516007493092,0.0169320610938536,0.00424496771774373,1.17619208569919,1.02228469778823,0.36091928196766,1,0,0,0,0,1.22789160215821,1.02237122277495,0.0186537132482567,-0.0188397704322334,-0.00370368472549149,0.0159484626870738,-0.0147440443535592,-0.00927511971614636,311697.553102071,299804.819794224,27862.8994632748,639365.272359569
108,0.268983260677795,0.00205554194161965,0.00260069308353683,-0.110574114474627,0.000845261537813961,0.00138529444900604,1.0565092559916,1.18002524388741,0.234879322950385,1,0,0,0,0,1.11396467272343,1.18009361414876,0.0170402314719307,-0.000934820337359475,-0.0120661158334467,0.0192250073869674,-0.00882546769930023,-0.0147197291099733,304998.786261382,314799.4568603,23868.3352960622,643666.578417744
109,0.270859636741633,0.00193791140874567,0.00260474673978704,-0.112973072970028,0.000527647252919701,0.00145910681396894,1.05147241298076,1.16749156984278,0.240762111985782,1,0,0,0,0,1.106076691661,1.16755096774021,0.0171207930133449,-0.000680984073456869,-0.0122775169379028,0.0191913291016921,-0.00833926388827828,-0.0149890495485982,307325.05877386,316543.013697834,24156.4816491424,648024.554120836
110,0.272384245147319,0.00193143097998996,0.00266943553293266,-0.114942773619444,0.000389122303281091,0.00152962112293737,1.04306976366801,1.15787479233103,0.248730346079183,1,0,0,0,0,1.09508736984803,1.15792622120455,0.0171342263170216,-0.000413000129500047,-0.0123817014942933,0.0192014466634491,-0.0081798666092926,-0.0151859763334615,309413.531550916,318543.890239083,24493.6832456197,652451.105035619
111,0.274027505953099,0.00189507881675117,0.00272613368188143,-0.117056522622913,0.000216571182360189,0.00160989579470241,1.035764429564,1.14773557303579,0.256538125936264,1,0,0,0,0,1.08529248873767,1.14778014805549,0.0171657445158033,-0.000137309288613605,-0.0125131722063837,0.0191997707115724,-0.0079273401961411,-0.0154132821612044,311600.041170474,320514.683556711,24830.3072955706,656945.032022756
112,0.275641155422808,0.00187253220737488,0.00279915094069919,-0.119133270036177,7.78825117991276e-05,0.00169886358095983,1.02817583686772,1.13812501274228,0.264826361242556,1,0,0,0,0,1.07535150699357,1.13816363412995,0.0171887716170664,0.000149994718141092,-0.0126278529218379,0.0192035878232579,-0.00771473086896553,-0.0156408470436563,313780.635987977,322543.522802854,25182.9411723617,661507.099963193
113,0.277467501721349,0.00179939485267367,0.00285362186684593,-0.121469871147682,-0.000131086400392906,0.00179998199818823,1.02233311586288,1.127515336154,0.272455827426717,1,0,0,0,0,1.06722607410782,1.12754885687086,0.0172435344378498,0.000451650647937348,-0.0127950469160179,0.0191876655374359,-0.00733363726729877,-0.0159198933488126,316109.235463097,324502.735049788,25526.014644405,666137.98515729
114,0.279080230171294,0.00178946742548769,0.00295645484521201,-0.123543852225041,-0.000223156098552921,0.0019127302627294,1.01464873620409,1.11859143236487,0.281242209135866,1,0,0,0,0,1.05742910188338,1.11862047003507,0.0172589452197575,0.000767872019707271,-0.0128892975034844,0.019196722900888,-0.00715391634289161,-0.0161644951844525,318313.965193541,326617.25486992,25906.638967748,670837.859031208
115,0.280845814000284,0.00174644578975882,0.00305179092933047,-0.125804585673476,-0.000356912641345843,0.00203877892247457,1.00815363079521,1.10907966838273,0.289533352794386,1,0,0,0,0,1.04889721285027,1.10910485205025,0.0172954090601256,0.00110122698686444,-0.0130175139111643,0.0191929629970504,-0.00685961950695296,-0.0164494724948685,320625.014020746,328696.956930761,26285.5608182623,675607.531769769
116,0.282466687223355,0.00174172204057561,0.00318258024729273,-0.127886482786291,-0.000406756704580814,0.0021781599337406,1.00058569712708,1.10062435540708,0.298505285936458,1,0,0,0,0,1.03942326008073,1.10064617109221,0.0173071496589791,0.00144233053358902,-0.0130938918461636,0.0192039372285953,-0.00669779465694792,-0.0167143283259906,322870.340744072,330879.75822641,26695.6578158799,680445.756786362
117,0.283964420863582,0.00176472981324231,0.00334141130746817,-0.129815410736726,-0.000387217374236965,0.00232939775552316,0.992267150167962,1.09295056444593,0.307951249938467,1,0,0,0,0,1.02931166190101,1.0929694463424,0.0173001059469101,0.00178469910174744,-0.0131272165261956,0.0192251631596071,-0.00664173725931728,-0.0169619507150156,325074.365328527,333142.969994702,27134.7892320807,685352.12455531
118,0.285564886564627,0.0017586451480507,0.00348848518308495,-0.131869385796307,-0.000396164682075231,0.0024873161326255,0.984967640287606,1.08473725222239,0.316990015925789,1,0,0,0,0,1.02028290679293,1.08475361116209,0.0173106084927436,0.00212677268506618,-0.0131867250421442,0.0192340407089437,-0.00649473338717806,-0.0172339104123065,327372.232611076,335375.901476976,27577.9849986102,690326.119086662
119,0.287077853286093,0.00176533313713106,0.00364854529895435,-0.13381387950163,-0.00035924947783134,0.00265080219568026,0.977359288459091,1.07692869211768,0.326254787980216,1,0,0,0,0,1.01103643822246,1.07694285950188,0.0173111838184603,0.00245834760884202,-0.0132194757887155,0.0192465759632135,-0.00640907917922238,-0.0174908102095526,329662.744038085,337657.989194198,28046.0976101877,695366.830842471
120,0.28865347512041,0.00174832640190083,0.00379462402537449,-0.135834100860862,-0.000340313721676551,0.002815436610648,0.970571115363105,1.06868606309251,0.335216432548371,1,0,0,0,0,1.00267158058711,1.06869834237464,0.0173254868110083,0.00277834259846498,-0.0132717372783574,0.0192481578265672,-0.00625418774274991,-0.017759661194976,332032.329062581,339918.802982325,28522.4111689256,700473.543213831
121,0.289885859978115,0.00179351817921289,0.00397984411876749,-0.13742795502044,-0.000189457746409683,0.00297955554574719,0.961905288728813,1.06192455456608,0.345009313479349,1,0,0,0,0,0.992542775654913,1.06193517492276,0.01729616931696,0.00306565185097471,-0.0132312633243961,0.0192720719721448,-0.00635436202903491,-0.0179575907481331,334274.700038399,342319.859639419,29050.7607996791,705645.320477497
122,0.291496747815808,0.00174345029222743,0.00409932872522596,-0.139488179065287,-0.000181896346706344,0.00313846747816597,0.956271370527012,1.05311158553079,0.353566237600934,1,0,0,0,0,0.985455565819314,1.05312080066574,0.0173279939997676,0.00334508689504831,-0.0133041075821561,0.0192563903967932,-0.00611788429570822,-0.0182264859041072,336765.734801698,344563.430689311,29552.5145241276,710881.680015136
123,0.292915948141796,0.00172095499417041,0.00423201586124072,-0.141309104681314,-0.000106088215485874,0.00329256078563502,0.94983056430101,1.0449949961049,0.362464900500513,1,0,0,0,0,0.977646483203444,1.04500298438808,0.0173391374518348,0.0035933994504408,-0.0133304016228366,0.0192492191635131,-0.00600665817528465,-0.0184524360452375,339211.824954517,346881.361846545,30089.6051681688,716182.791969231
124,0.294132207275125,0.00172575620922781,0.00437876049066625,-0.142876002578192,3.76556783184307e-05,0.00344207934179472,0.942591105475087,1.03755392674865,0.371648714239021,1,0,0,0,0,0.9691180759879,1.03756084490014,0.0173293225427945,0.00380808615881614,-0.0133076934553551,0.0192504042151714,-0.00602608189381956,-0.0186338595772701,341613.426684445,349272.094029394,30663.1840155716,721548.704729411
125,0.295431776499888,0.00170208804949316,0.00450635516173479,-0.144543809781523,0.000150470782040281,0.00359070708358199,0.936300283608991,1.02956983073225,0.380455865966491,1,0,0,0,0,0.961583600566024,1.02957582799525,0.0173368469600476,0.00401022992613586,-0.013312514398373,0.0192384193340433,-0.00595311032782296,-0.0188313770941471,344104.822256835,351632.861103472,31243.8152009824,726981.498561289
126,0.296130712968592,0.00178365077453981,0.00469890758299355,-0.145462056499571,0.000456861805160503,0.00373180686550125,0.92680436887941,1.02395942280843,0.390258103493453,1,0,0,0,0,0.950955598856969,1.02396460268613,0.017269711907525,0.00415939818527044,-0.0131615533509939,0.0192659560556969,-0.00632567872689537,-0.0189047750608963,346366.923695695,354210.502004779,31902.4206190288,732479.846319502
127,0.297242916699859,0.00177228103698441,0.00483672164022089,-0.146891048276775,0.000625806289373548,0.00388019466111021,0.920258917626201,1.01639862573711,0.399026146995961,1,0,0,0,0,0.94328475333216,1.01640311413056,0.0172644136478152,0.00431933804859615,-0.0131236495420085,0.0192549973499025,-0.00634760470729139,-0.0190663810499929,348872.726999465,356639.293119937,32535.1980436542,738047.218163056
128,0.298690212615876,0.00168581476004334,0.0049323812729942,-0.148734883113977,0.000693245673348602,0.00403860782553793,0.916091888620667,1.00729144284771,0.407073197863078,1,0,0,0,0,0.93801056175772,1.00729534238573,0.017309485725345,0.00448673945054205,-0.0131750733133285,0.0192121418597176,-0.00608173217084528,-0.0193018052092598,351578.780786245,358953.307230473,33152.2263575832,743684.314374301
129,0.299356650958168,0.00173851078289747,0.00511898815096413,-0.149602595981902,0.00100113807773452,0.00418944403182152,0.907699862714959,1.00128546268336,0.416265982648412,1,0,0,0,0,0.928626339340001,1.00128883410179,0.0172559606594854,0.0045982321061677,-0.0130222899183992,0.0192232433086404,-0.00640687330028511,-0.0193802920954913,353977.014370526,361546.44158894,33865.5261581808,749388.982117647
130,0.299946805114593,0.0017978902278884,0.00531629678277965,-0.150371307059304,0.0013276456431205,0.00434417616970016,0.89919619738197,0.995516510323381,0.425333369709077,1,0,0,0,0,0.919179349392473,0.995519424495234,0.0171961811717983,0.00470393396302694,-0.0128501897112667,0.0192362275084107,-0.00677631820976778,-0.0194499123164187,356384.209024596,364176.447886144,34604.4611873766,755165.118098117
