U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
0,0.287949900770327,-0.0107319821712491,-0.00181773164034768,0.013536393963539,0.0374430403302554,-0.00544414977662069,5.21997241645061,10.087415588452,0,0,-0.140904502684932,0.523598775598299,-0.0140002364036513,-0.00535403312185601,18.8379834608608,13.5325973833094,0.0163656406535003,-0.00864222069326814,0.0173015430526336,0.0221098023580161,0.00087876355256242,0.0152974508722565,308111.694659902,591618.158873191,15372.1064460984,911763.678941685
130,0.21193824391527,-0.042293575922484,0.0325695818667541,0.0522153847647913,-0.0862745121366178,-0.0135233045505892,0.683134986675975,0.913625072562975,0.47095425671784,1,0.436332312998582,-0.0336836836905175,-0.00181241858123676,0.0753582033663675,0.702196082146147,0.913627594965609,0.0121841816425023,-0.0431038562134961,0.0450393802615528,0.0160091134600089,-0.159198297747391,0.0347921499929603,341773.692476175,357479.70853724,38782.9525145371,738036.353527952
