U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
14,0.261048673466739,-0.00461238409448764,0.000674041699172018,-0.0216759765053906,0.0576900918603038,0.000306611160872929,5.25054722929134,7.60661978346162,0,0,0,0,0,0,13.5134602726089,10.4565404277125,0.0163543168025895,-0.00786560487223556,-0.0252904601289141,0.0211078013526709,-0.00765687795934643,-0.0246728909020711,317371.01885177,472803.274278592,12193.3634656486,802367.656596011
15,0.258329678180383,-0.00414126251422209,0.000822014214150373,-0.0228742073300502,0.057257139058988,0.000425137573784109,5.16007437108999,7.3317464009424,0,0,0,0,0,0,12.9865778063541,10.1005740968939,0.0163358144611626,-0.00793961241872373,-0.0261820992384401,0.0210203243690287,-0.00779475776982425,-0.0255322009969623,315069.933190887,460460.659754525,12216.9685863354,787747.561531747
16,0.255619407835821,-0.00368944447167318,0.000966104897819316,-0.0239366649237586,0.0566806038097093,0.000535730024502317,5.05732253593672,7.06136748480273,0,0,0,0,0,0,12.4617892390063,9.73884240494036,0.0163144900304277,-0.00799468919262154,-0.0268759240546255,0.0209356620900999,-0.00792417696948475,-0.0261993398851021,312329.898012406,448431.243585199,12242.20164638,773003.343243985
17,0.252937471560393,-0.00325891457394018,0.00110330100926512,-0.0248671440766659,0.0559782484556882,0.000636722660184193,4.94423191429307,6.79776085625884,0,0,0,0,0,0,11.9428260395985,9.37398341755703,0.0162900143266021,-0.00803256913823979,-0.0273770739565073,0.020854887177154,-0.00804642655948607,-0.0266795899682371,309208.529356295,436817.94134523,12269.0626457823,758295.533347308
18,0.250306893102632,-0.00284980780273453,0.00123057436448404,-0.0256728667081787,0.0551704585238605,0.000726447210048565,4.82325610798618,6.54213185969242,0,0,0,0,0,0,11.4332747988861,9.00994159681587,0.0162633959550665,-0.00805561561649841,-0.0276958061180103,0.0207778303711118,-0.00816308962822596,-0.0269832454649223,305795.413232186,425657.40869211,12297.5515845423,743750.373508839
19,0.247749159001141,-0.0024619979093814,0.00134540858258151,-0.0263635579593907,0.0542780725007127,0.000803578615335108,4.69688772880114,6.29532493343575,0,0,0,0,0,0,10.9363813930726,8.65059235141348,0.0162358912879673,-0.00806653347267183,-0.0278463594567369,0.020704004350717,-0.00827584041779807,-0.0271244485365965,302184.495249623,414968.09226775,12327.6684626601,729480.255980033
20,0.245282497708439,-0.00209539957938524,0.00144598806310307,-0.0269506952065758,0.0533210127520717,0.000867271936516081,4.56745803165773,6.05796195199324,0,0,0,0,0,0,10.4549003306122,8.29931390176312,0.0162087065686618,-0.00806815519711417,-0.0278458201712737,0.0206328458681776,-0.00838628617361257,-0.0271200556958434,298464.128408035,404760.416969337,12359.4132801355,715583.958657507
21,0.242921571989783,-0.00174995469122703,0.0015311636959964,-0.027446868344217,0.0523174556499263,0.00091715070379295,4.43705012308083,5.83043509699057,0,0,0,0,0,0,9.99102620213571,7.95892042303281,0.0161829902181556,-0.00806330059706487,-0.0277130473468278,0.020563715820185,-0.00849584303497934,-0.0269885875703581,294713.881311529,395036.516292686,12392.7860369687,702143.183641184
22,0.240677477917427,-0.00142562964362054,0.00160036486397331,-0.0278651546056149,0.0512832950942238,0.000953255707832656,4.30744873705431,5.61291563188823,0,0,0,0,0,0,9.54637795388625,7.63164661446094,0.0161598336260735,-0.00805466864641083,-0.0274676238064054,0.0204959015912981,-0.00860564443728391,-0.0267492092748659,291002.686161988,385790.57177021,12427.7867331596,689221.044665357
23,0.238557990308017,-0.00112242408361369,0.001653479987293,-0.0282185734946241,0.0502318954469831,0.00097596951749678,4.18012357229212,5.40537561895493,0,0,0,0,0,0,9.12202777939093,7.31917477237985,0.0161402782936133,-0.00804476812609174,-0.0271289447133144,0.0204286212936208,-0.00871648461684987,-0.0264208493556408,287388.207502734,377009.65875176,12464.4153687081,676862.281623202
24,0.236567972437352,-0.000840390180187465,0.00169073247901024,-0.028519659608731,0.0491740863242052,0.000985935198558339,4.05623758542659,5.20761957410369,0,0,0,0,0,0,8.71856357333777,7.02268919330617,0.0161253213175199,-0.00803588448219237,-0.0267155083620399,0.0203610348308438,-0.00882879515826807,-0.0260215174453752,283917.072458128,368675.051253189,12502.6719436145,665094.795654932
25,0.23470986381518,-0.000579839669904513,0.00171321543054021,-0.0287801080061043,0.0481182367703955,0.000984365872835172,3.93649956358406,5.01949774526363,0,0,0,0,0,0,8.33641568997148,6.74267671751193,0.016115243512651,-0.00802988914591304,-0.0262443778246969,0.0202929364473911,-0.0089428376730679,-0.0255677030820904,280614.327396444,360778.308510709,12542.5564578785,653935.192365031
26,0.232984127635227,-0.000341083815717293,0.00172349695920631,-0.0290105421592622,0.0470704218779209,0.000973357954135155,3.82107151076519,4.841070386965,0,0,0,0,0,0,7.97610328184139,6.47879527711815,0.0161089373489796,-0.00802793135057409,-0.0257308435405095,0.0202254464970957,-0.00905902642567454,-0.0250739689582697,277475.759743912,353333.595354158,12584.0689115002,643393.42400957
27,0.23138969618536,-0.000123705981536521,0.00172443349184756,-0.0292205404736875,0.046034902627574,0.000955121783360252,3.70994424648249,4.67229389964638,0,0,0,0,0,0,7.63781566666041,6.23047162658544,0.0161050766302744,-0.00803063457987413,-0.0251883882972828,0.0201598553105017,-0.00917776138445976,-0.0245530803947048,274491.104177361,346350.570988073,12627.2093044797,633468.884469913
28,0.229924412545106,7.33811076129872e-05,0.00171889190055922,-0.0294186518096367,0.0450144851748884,0.000931787014703873,3.60300583614766,4.51301930580229,0,0,0,0,0,0,7.32144433633171,5.99702376499233,0.0161022831213533,-0.00803815773364215,-0.0246287051313897,0.0200974714868292,-0.00929943877938074,-0.0240160628738371,271647.606189557,339832.822733625,12671.9776368168,624152.406559999
29,0.228585394971605,0.000251809382734213,0.00170965498083463,-0.0296124469140672,0.0440108335977668,0.000905327880936861,3.5000662208795,4.36302612684841,0,0,0,0,0,0,7.02666360971649,5.77770633256229,0.0160991381297315,-0.00805023065068719,-0.0240617883474407,0.0200396226372596,-0.00942449127792718,-0.0234723058381346,268930.77309506,333779.529282675,12718.3739085117,615428.676286247
30,0.227369181244584,0.000413651842932843,0.00169933800689069,-0.0298085431776982,0.043024704998058,0.000877502641726462,3.40088491187053,4.22204373558551,0,0,0,0,0,0,6.75296631865645,5.57173390140715,0.0160942138595926,-0.00806619063131147,-0.0234960097440838,0.019987628881441,-0.00955340576695666,-0.0229296499241724,266325.409868514,328186.370859389,12766.3981195643,607278.178847468
31,0.226267585113007,0.000561506297292916,0.00168955141117481,-0.0300109140996737,0.0420550540165232,0.000849364515453679,3.30536043749654,4.0896271594295,0,0,0,0,0,0,6.49878986719968,5.37795419148707,0.0160867760228112,-0.008085023564904,-0.022936221728752,0.0199419663376661,-0.00968623127005431,-0.0223926456851467,263827.273167852,323034.077092359,12816.0502699746,599677.400530185
32,0.22526754069581,0.000698060219180752,0.00168070262252059,-0.0302205697022904,0.0410992454767407,0.000821191759627156,3.2135437574293,3.96515916886688,0,0,0,0,0,0,6.26152432611055,5.19483504875413,0.016076955371556,-0.0081055708315264,-0.0223835307621636,0.0199020918318314,-0.00982238961339582,-0.0218623492928887,261443.835446173,318288.401650056,12867.3303597427,592599.567455972
33,0.224356602700491,0.000825595787366056,0.00167293532324163,-0.0304377179550215,0.0401546612968346,0.000793074548041735,3.12543527236693,3.84803763670166,0,0,0,0,0,0,6.03870453379644,5.02091233435793,0.0160649685476933,-0.00812668420249986,-0.0218379312551532,0.0198674003715369,-0.00996120675650792,-0.0213387633119196,259180.77350795,313916.144849256,12920.2383888684,586017.156746075
34,0.223523259548015,0.000946014599584171,0.0016662275962675,-0.0306620444294237,0.0392188589177004,0.00076498623268926,3.04099174322874,3.73769173604982,0,0,0,0,0,0,5.82807196486228,4.85482210077069,0.0160510679090992,-0.00814725389857596,-0.0212987005683968,0.0198372849233767,-0.0101019551627381,-0.0208212083432681,257041.828018616,309886.214979623,12974.7743573519,579902.81735559
35,0.222756893214063,0.00106088241418447,0.00166042685670022,-0.0308928369172668,0.038289611683646,0.000736814286178913,2.96014114995607,3.63358474664846,0,0,0,0,0,0,5.62756232343311,4.69530125707869,0.016035539489316,-0.0081662255169356,-0.0207645974193693,0.0198111366342774,-0.0102438589082847,-0.0203085115398814,255029.335198136,306169.648667394,13030.938265193,574229.922130723
36,0.222047724368519,0.00117146795780978,0.00165527853383636,-0.0311290838226824,0.037364928663753,0.000708385469936286,2.88279343459814,3.5352150019774,0,0,0,0,0,0,5.43529154634439,4.54118474535941,0.0160187006854059,-0.00818261239125577,-0.0202340173070436,0.019788344889243,-0.0103860963820306,-0.0197991541590781,253144.621215466,302739.564815937,13088.7301123919,568972.916143795
37,0.221386750499845,0.00127877572023906,0.00165044943034536,-0.03136955090474,0.0364430596616274,0.000679486241860005,2.80884819186263,3.44211557962554,0,0,0,0,0,0,5.24954143117467,4.39140049247527,0.0160008979641354,-0.00819550478133308,-0.0197051125188465,0.0197682972512775,-0.0105278010842457,-0.019291385341718,251388.294190311,299571.076580623,13148.1498989485,564107.520669883
38,0.220765773219309,0.00138356580904865,0.00164554952926783,-0.0316128862603458,0.0355224910556331,0.000649882142349697,2.73819986010172,3.35385335090654,0,0,0,0,0,0,5.06875943059867,4.2449737139748,0.0159825056936619,-0.00820408184686672,-0.0191759294966918,0.0197503825095712,-0.0106680627186563,-0.0187833528627718,249760.447783496,296641.198814746,13209.1976248629,559610.844223105
39,0.220181600895656,0.00148605444074752,0.0016402998973427,-0.031859803870136,0.034602976878368,0.000619469247850747,2.67072223694781,3.27003377548734,0,0,0,0,0,0,4.89224218305573,4.1015637559449,0.0159639177674605,-0.00820794878970635,-0.0186467932595146,0.0197341281572516,-0.0108061366686782,-0.0182754006393446,248259.708107966,293929.483277381,13271.8732901349,555461.064675482
40,0.219637641289656,0.00158584529934378,0.00163462673491545,-0.03211415110822,0.0336858388554945,0.000588358432896696,2.60626716318565,3.19030355928279,0,0,0,0,0,0,4.72037783975964,3.96165770949911,0.015945532956038,-0.0082072687866532,-0.0181213694012223,0.0197192602272205,-0.0109415379155255,-0.0177710894862796,246883.053382946,291418.251205259,13336.1768947647,551637.48148297
41,0.219137568593883,0.00168244478031682,0.00162846045626372,-0.032379930571504,0.0327723360310114,0.000556693523424021,2.54469645294115,3.11433997618604,0,0,0,0,0,0,4.55359650898877,3.82575372720329,0.0159277557674954,-0.0082022727483433,-0.0176033473427102,0.0197055053159398,-0.0110737357237316,-0.0172739968245619,245627.612362818,289091.366751616,13402.1084387521,548121.087553185
42,0.218684813833642,0.00177530363243941,0.00162171902392383,-0.0326610374263997,0.0318635515123779,0.000524636123006597,2.48588335475607,3.04184687041179,0,0,0,0,0,0,4.39228667858824,3.6942965122401,0.0159109972909179,-0.00819322472401862,-0.0170961595059521,0.019692574135726,-0.0112021293919903,-0.0167874456603765,244490.786190885,286933.983794401,13469.6679220973,544894.437907384
43,0.218282594540211,0.00186381724195565,0.00161430914558241,-0.0329612360057604,0.0309604002310923,0.000492365237291158,2.42971151752577,2.97255179981726,0,0,0,0,0,0,4.23680075986149,3.56768268646108,0.0158956757425218,-0.00818044695855377,-0.0166029808699575,0.0196801622008896,-0.0113260687673102,-0.0163145043610224,243470.226341483,284932.407405904,13538.8553448002,541941.489092187
44,0.217933943113094,0.00194732791756846,0.00160612623436076,-0.0332841747902685,0.0300636604368086,0.00046007741989443,2.37607406480474,2.90620355895983,0,0,0,0,0,0,4.08745972703741,3.44626583628242,0.0158822167665089,-0.00816431698092542,-0.0161267457295068,0.0196679504499929,-0.0114448476688982,-0.0158580030687852,242563.814531613,283073.973739188,13609.6707068608,539247.458977662
45,0.217641731669186,0.00202512875545034,0.00159705361479114,-0.0336334050180308,0.0291740052582363,0.000427986063052154,2.32487277114606,2.84257001738748,0,0,0,0,0,0,3.94455697115334,3.33036127152776,0.0158710536142784,-0.00814526151945204,-0.0156701660341666,0.019655605792664,-0.0115576953089777,-0.0154205518367381,241769.645419398,281346.945551629,13682.1140082791,536798.704979306
46,0.217408692123608,0.002096468926297,0.00158696127768515,-0.0340123849722613,0.0282920226024467,0.000396319205709495,2.27601732676736,2.78143623298405,0,0,0,0,0,0,3.80836146903752,3.22025054064503,0.0158626272270347,-0.00812375986937201,-0.0152357433508981,0.0196427816438105,-0.0116637786312096,-0.015004552904355,241086.011967044,279740.421924413,13756.1852490552,534582.619140512
47,0.21723743307489,0.00216056045819483,0.00157570408684644,-0.034424483603108,0.0274182325871549,0.000365316386638145,2.22942466137573,2.7226028071447,0,0,0,0,0,0,3.67912033377464,3.11618573803383,0.0158573861146103,-0.00810034670735274,-0.0148257803579802,0.0196291185220389,-0.011762205677626,-0.0146122127388119,240511.391946865,278244.260758528,13831.8844291889,532587.537134582
48,0.217130453869501,0.00221658651271712,0.00156311952299121,-0.0348729835030843,0.0265531025577038,0.000335224555742556,2.18501831145683,2.66588445324605,0,0,0,0,0,0,3.55706081167334,3.01839363899338,0.0158557859825442,-0.0080756141568044,-0.0144423918021579,0.019614244773098,-0.0118520300030459,-0.0142455537694739,240044.43497096,276849.012860442,13909.2115486804,530802.659380082
49,0.217090156175711,0.00226371116693254,0.00154902505902638,-0.0353610831720685,0.0256970596877359,0.000306293059934178,2.1427278185111,2.61110875493383,0,0,0,0,0,0,3.44239178241349,2.92707969526103,0.0158582890594856,-0.00805021297962815,-0.0140875148394974,0.0195977774785047,-0.0119322562470954,-0.0139064257312029,239683.949547653,275545.866633169,13988.1666075296,529217.982788351
50,0.217118853366022,0.00230109072016906,0.00153321526749219,-0.0358918985398146,0.0248505011842231,0.00027876772999449,2.10248814818066,2.55811509468765,0,0,0,0,0,0,3.33530481217051,2.84243192051991,0.0158653630775238,-0.00802485275781256,-0.0137629187141145,0.019579323608145,-0.0120018469745474,-0.0135965165624915,239428.889757476,274326.602536834,14068.7496057365,527824.241900047
51,0.217218777980387,0.00232788654026338,0.00151545876740073,-0.0364684637422724,0.0240138021363923,0.000252884108065327,2.06423912224376,2.50675373614615,0,0,0,0,0,0,3.23597480417484,2.7646246906571,0.0158774798598798,-0.00800030091927707,-0.0134702137563095,0.0195584814731717,-0.0120597308904556,-0.0133173628278266,239278.341212422,273183.556585105,14150.9605433011,526612.858340828
52,0.217392087519016,0.0023432794494898,0.00149549512404533,-0.0370937311732269,0.0231873210663222,0.000228859872425772,2.02792485720431,2.45688504595701,0,0,0,0,0,0,3.1445602873447,2.69382247798109,0.0158951134737872,-0.00797738045783227,-0.0132108597036793,0.0195348425317055,-0.0121048125266854,-0.0130703596509586,239231.506020148,272109.592206031,14234.7994202235,525575.897646403
53,0.217640868793337,0.00234648562559336,0.00147303182158408,-0.0377705708551771,0.022371403258404,0.000206886537397528,1.99349320477256,2.40837884259431,0,0,0,0,0,0,3.06120338128474,2.63018353210283,0.015918737911475,-0.00795696619820712,-0.0129861733663843,0.0195079935945297,-0.0121359834802907,-0.012856770157662,239287.686523381,271098.079823454,14320.2662365035,524706.032583338
54,0.217864918948505,0.00236013285208826,0.00145520419277625,-0.038440560035069,0.0215443805923306,0.00018515136336222,1.95964526990102,2.36249427097064,0,0,0,0,0,0,2.97178608083378,2.55947897047798,0.015935642938266,-0.00791492529456814,-0.0127388079463948,0.0194878172908495,-0.0121614685027622,-0.0126206698078258,239357.664974114,270256.794395127,14407.3609921413,524021.820361383
55,0.218101245521157,0.00237188935547767,0.0014367793765494,-0.0391261142144584,0.020715148173695,0.000163898132348489,1.92713252393185,2.31826138654732,0,0,0,0,0,0,2.88110302508052,2.48732165739979,0.0159536432578226,-0.00786327597410315,-0.0124901879787505,0.0194675694039516,-0.012174248309855,-0.0123830890065439,239496.790303316,269508.84467538,14496.0836871368,523501.718665833
56,0.218396906566352,0.00237087287418176,0.00141439002467673,-0.0398565003008983,0.0198938445319559,0.000144210533877505,1.89644016066935,2.27498627075409,0,0,0,0,0,0,2.79563761102007,2.42018028259934,0.015978789591282,-0.00781357626764737,-0.012267271759056,0.01944254327962,-0.01216929292743,-0.0121702785594099,239742.016434667,268800.374799222,14586.43432149,523128.825555379
57,0.218749624726864,0.00235833415272787,0.0013887330490503,-0.0406315990511965,0.0190797899644426,0.000126270048718078,1.86738445050341,2.23271878664926,0,0,0,0,0,0,2.71503230439209,2.35749380685779,0.016010174676339,-0.00776464801257657,-0.0120686713734675,0.019413594448055,-0.0121467497625167,-0.0119808340689526,240082.85194761,268138.797802644,14678.4128952009,522900.062645455
58,0.219157456893311,0.00233544625577486,0.00136038581396698,-0.0414514128666433,0.0182723948268573,0.000110183253124373,1.83980589799122,2.19149240122331,0,0,0,0,0,0,2.63895535568942,2.29878139049531,0.0160470112041891,-0.00771538148333278,-0.0118931498036972,0.0193814680024539,-0.0121067579543876,-0.0118135157625381,240510.348783343,267529.95497799,14772.0194082695,522812.323169603
59,0.219618750770835,0.0023033045261644,0.00132982731414918,-0.0423160508482259,0.0174711440134539,9.59972335626949e-05,1.81356553797434,2.15132746721381,0,0,0,0,0,0,2.56709917011328,2.24362936602905,0.0160886145114918,-0.00766472972145892,-0.0117396022167437,0.0193468146316761,-0.0120494478370403,-0.0116672268109465,241016.845381506,266978.3935576,14867.2538606958,522862.492799802
60,0.220132108749262,0.00226292892848013,0.00129745564756354,-0.0432257165010438,0.0166755836558266,8.3711953164196e-05,1.78854183379529,2.11223390077352,0,0,0,0,0,0,2.49917866814976,2.19168059197481,0.0161343877589677,-0.00761170269799119,-0.0116070400097028,0.0193102043944022,-0.011974941107193,-0.0115409949817288,241595.755559126,266487.598318448,14964.1162524799,523047.470130054
61,0.220696357734766,0.0022152678981786,0.00126360246876565,-0.0441806976622144,0.0158853096632794,7.3290185126243e-05,1.76462807431934,2.07421336795033,0,0,0,0,0,0,2.43492967716255,2.14262570348918,0.016183809220146,-0.00755536142717011,-0.0114945771665448,0.0192721385705523,-0.011883351443395,-0.0114339570680726,242241.394294051,266060.184595985,15062.6065836217,523364.185473658
62,0.221310523893783,0.00216120305776928,0.00122854497194026,-0.0451813583175875,0.0150999578032493,6.46655059940702e-05,1.74173018594843,2.03726107009512,0,0,0,0,0,0,2.37410738130139,2.09619588299388,0.0162364213727801,-0.00749481212472731,-0.0114014185689536,0.0192330598658071,-0.0117747853734288,-0.0113453456413168,242948.83348735,265698.058952966,15162.7248541211,523809.617294437
63,0.221973811485489,0.00210155433683347,0.00119251584335737,-0.0462281320456691,0.0143191950757338,5.77487446078786e-05,1.71976489136027,2.00136720041055,0,0,0,0,0,0,2.31648484753082,2.05215685566094,0.0162918215412994,-0.00742920048538842,-0.0113268499712017,0.0191933611963345,-0.0116493432243029,-0.0112744777610808,243713.7822455,265402.552709738,15264.4710639783,524380.806019217
64,0.222685585133986,0.00203708515986397,0.00115571153530289,-0.0473215168860653,0.0135427121779645,5.2433205160223e-05,1.69865815917674,1.96651812973341,0,0,0,0,0,0,2.2618516387283,2.0103038771752,0.016349653884167,-0.00735770614098741,-0.0112702294031508,0.0191533932408748,-0.0115071200153277,-0.0112207453456704,244532.487355644,265174.532674158,15367.8452131933,525074.865242996
65,0.223445355028116,0.00196850745961789,0.00111829914349511,-0.0484620714778204,0.0127702168877592,4.85989208070123e-05,1.67834389875742,1.93269736850599,0,0,0,0,0,0,2.2100125198443,1.97045752937979,0.0164096025566842,-0.0072795373501863,-0.0112309798087931,0.0191134709150498,-0.0113482061739234,-0.0111836069606365,245401.650503365,265014.492689731,15472.8473017659,525888.990494861
66,0.224252764645044,0.00189648634399906,0.00108042211417898,-0.0496504123528378,0.0120014282184005,4.61161441546428e-05,1.65876286231841,1.89988634310288,0,0,0,0,0,0,2.16078625952877,1.93246017680697,0.0164713859090327,-0.00719392596153705,-0.0112085827626305,0.0190738788970356,-0.0111726879686031,-0.0111625808279975,246318.359461751,264922.62902756,15579.4773296962,526820.465819007
67,0.225107580680257,0.00182164429852797,0.0010422049627933,-0.0508872123031293,0.0112360712162443,4.48482400385814e-05,1.63986172298313,1.86806501774597,0,0,0,0,0,0,2.11400452702587,1.89617296632793,0.0165347516023399,-0.00710012268229331,-0.0112025731344794,0.0190348763136179,-0.0109806475659348,-0.0111572388949808,247280.031007672,264898.902161251,15687.7352969843,527866.668465907
68,0.226009684936872,0.00174456484919949,0.00100375715117611,-0.0521731997695342,0.0104738722857561,4.46541122717223e-05,1.62159230249652,1.83721238777237,0,0,0,0,0,0,2.06951088224412,1.86147327517034,0.0165994725432872,-0.0069973926750909,-0.0112125345964151,0.0189967006803034,-0.0107721626296184,-0.0111672018309562,248284.363730297,264943.087066399,15797.6212036301,529025.072000326
69,0.226959067984932,0.0016657956453752,0.000965176242978998,-0.0535091592250827,0.00971455493621689,4.53902679391942e-05,1.60391092643127,1.80730686571234,0,0,0,0,0,0,2.02715985552436,1.82825253080274,0.0166653435511331,-0.00688501149278759,-0.0112380958846868,0.01895957117785,-0.010547305390996,-0.0111921348459509,249329.29921436,265054.813862365,15909.1350496336,530293.248126358
70,0.22795582445,0.00158585095157652,0.000926550435899715,-0.0548959325494604,0.00895783585057153,4.69125992140234e-05,1.58677788799262,1.77832657824021,0,0,0,0,0,0,1.98681611261518,1.79641434075634,0.0167321786807577,-0.0067622613480433,-0.0112789277454478,0.0189236913396357,-0.0103061411318605,-0.0112317442448319,250412.990326826,265233.600350424,16022.2768349948,531668.867512245
71,0.229000149832271,0.00150521356202453,0.000887960553352639,-0.0563344214130889,0.00820342118026181,4.90779427494336e-05,1.57015700415912,1.75024958938222,0,0,0,0,0,0,1.94835369962769,1.76587288215953,0.0167998091321856,-0.00662842769851433,-0.0113347405068142,0.0188892512190753,-0.0100487260324294,-0.0112857746488289,251533.775526842,265478.877787452,16137.0465597137,533149.699874008
