U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
65,0.205510144522786,-0.0189399993572928,0.0219178564729197,0.00619893982777381,-0.0151519672015099,-0.00819220369942125,1.68785830198476,1.63459278794294,0,1,0.436332086896726,-0.0910049237978073,0.0151131897419851,0.0431255629583797,2.1387769367205,1.67292662839666,0.0165608087075501,-0.0139002375562401,-0.00133806229676047,0.015349864725733,-0.0852658417220787,-0.00221863431670455,246115.188584779,242294.230010575,15687.158686184,504096.577281538
70,0.0197666844837971,-0.0152555614981359,0.0514353644781431,0.22183800164385,0.100748255027532,-0.0986811488666776,0.898447219140049,1.54217274226493,0.494553901507249,1,0.422984691855269,-0.186555735742534,-0.010899185263896,0.0547116803680221,1.24054082168716,1.55194114094162,0.00616086879504714,-0.0734232500999627,0.0961738067699784,0.012409819362121,-0.20018825465448,0.0598497479467605,211239.673758427,247748.249164548,46295.7962099925,505283.719132968
75,0.0899993526154993,-0.0135588970286763,0.0371413679089259,0.155745815348676,0.0391214432905197,-0.0512976976242653,0.98739674956324,1.51477939685041,0.44719965142979,1,0.436332312998582,-0.114146619292003,-0.0174532925199433,0.0460828985374594,1.26295830311995,1.52027156159774,0.00888653167181639,-0.0580932526779084,0.0771447436245629,0.014567285173713,-0.158922316397764,0.0553847326277816,224353.233007158,256926.7920951,34535.9209146299,515815.946016888
80,0.00253137287388722,-0.0148222713914389,0.071591579314624,0.250246370495214,-0.0302899658187533,-0.190555522386533,0.246472701497822,1.77219369202156,0.248521802472861,1,0.436332312998582,-0.374087775591533,0.00402888963449159,0.0785398163397448,0.506467655082214,1.77285646789458,-0.00105530005479408,-0.056207607114698,0.0967035348880544,0.0170226206517138,-0.252411264940506,0.0486879143403082,210255.276283843,291947.531006107,20812.7251521369,523015.532442087
85,0.233874087803813,-0.0771721778224426,-0.00408493446839362,-0.00131011059710825,-0.0309431298559827,0.0209666923610156,3.39146795536839,0.861724087807934,0.43409355421187,1,0.436332312998582,-0.125462729170754,-0.0102437407293699,0.0294287624634814,3.49865703196606,0.866945710542775,0.0460771683077314,-0.0978512587847221,0.0225824231405297,-0.0139712475552025,-0.00679481381819916,0.0214235600884102,540367.959891702,238296.805126482,32216.207025227,810880.972043411
90,0.233868540346385,-0.0740314700947605,-0.00127390201741426,0.00471058960508379,-0.0323610460901945,0.0270463491573865,2.98728692252006,0.593878196143573,0.419687948326627,1,0.436268581647603,-0.113194542391709,-0.0174532925199433,0.0369853275927761,3.04780965973358,0.596223515061728,0.0427988788161777,-0.0920665768117085,0.0314878599741634,-0.01079201788458,-0.0185337811682699,0.0320466500348122,492067.96303595,237413.322744812,30739.1722055934,760220.457986355
95,0.251937777790464,-0.0712537271058261,-0.00625834290668177,-0.0157297905668427,-0.0609221714963689,0.0101846176044297,2.92829757447069,0.63950128353049,0.393307286766862,1,0.435255408355657,-0.133471671319712,-0.0147030739696591,0.0280790633407781,2.98201110232305,0.640697397836393,0.0443432986520171,-0.100658169729151,0.0266314130935268,-0.0117188195326179,-0.00181852428741368,0.0257821123264281,505678.729817752,249720.129601362,28775.8302655843,784174.689684698
100,0.00210754070923702,-0.0136278446147326,0.0369507997227574,0.291988628017964,-0.0201477816161658,-0.0823022320658226,0.596134947580684,1.04743572836562,0.434289788233373,1,0.436332312998582,-0.10257228268062,-0.0171391566226555,0.0384731235406075,0.665671550709756,1.04754570820187,0.00520598930578395,-0.123511430634691,0.114085678094147,0.0115465311991739,-0.215698301600254,0.0843753244352726,259146.540551314,283534.26017002,32399.9720628189,575080.772784152
105,0.184756908304113,0.0222338881840317,0.0502345497300439,0.0686538414346377,-0.120318671070061,-0.0810704173614484,0.379878750566902,2.2846395279274,0.46447026926216,1,0.436263316688876,-0.0878746546348192,-0.0174457083146039,0.0393936313255066,0.510389305979595,2.28468170769079,-0.00856315421670028,0.0124500565474335,0.0639631484817194,0.035719828110907,-0.184066056738768,0.0336460001109516,263458.979927885,437650.192036276,36100.9858960711,737210.157860232
110,0.241534913697855,-0.0419211393711043,0.0212123306097379,-0.00122544320090891,-0.0749989169486693,-0.00596832452844396,1.10846365193952,0.827701909985247,0.193543439197813,1,0.436332312998582,-0.0476565623600273,0.0174512174944822,0.0646030357213922,1.14671262777057,0.8277620318186,0.0184359529262635,-0.0430459241447997,0.0105416656499723,0.0124018398385767,-0.114640193673316,0.0106949279064281,314510.01697117,294855.948225248,23281.3523128108,632647.317509229
115,0.274800583590677,-0.0753309286383444,-0.00305428840071286,-0.0321838044503983,-0.0848161540457681,0.00315483470592145,2.36203676177868,0.458643630422927,0.447188708606701,1,0.436033553014096,-0.121882938041122,-0.0151123810720464,0.0446636758799095,2.37952823983948,0.458710588657642,0.0429613100995687,-0.105847832769829,0.0306837107357339,-0.010416874873186,-0.0105476921801404,0.0285472191576157,493550.237285953,290185.713555463,34646.7818978113,818382.732739227
120,0.305693668882948,-0.0174942034488124,-0.00569447316740747,-0.0729020201883106,-0.111673283248826,-0.0123122178056218,1.40960656206744,0.479243968960585,0.124550193889811,1,0.436332312998582,-0.0400561112312951,0.00771681915971086,0,1.42480735512295,0.47926540538103,0.0261220315296467,-0.0833863132319824,0.00731129795639396,0.00784549231274232,-0.0281873237257414,0.00540529913116069,373218.350316841,303949.681818512,24044.4113783558,701212.443513709
125,0.287689475610686,-0.0663656133085088,-0.00494861995967772,-0.0430497582476257,-0.0990129126410866,-0.00388096034613181,2.10392379382417,0.344923173090806,0.486427619492382,1,0.436332312998582,-0.114190638122414,-0.0174532925199433,0.0362148712268481,2.11281815310937,0.344939067739031,0.0412083197631984,-0.112519172068991,0.0342000144317324,-0.00863159839633714,-0.005415223492653,0.0297141024496997,490145.134070656,313000.624891883,40576.1525920168,843721.911554556
130,0.280889501060253,-0.0557670556605469,-0.00651078729087536,-0.032010313812681,-0.0904592931084404,0.00406032941978439,1.91941386897757,0.246618970863901,0.521709024746345,1,0.436332312998582,-0.0866408089400817,-0.0174532925199433,0.0256548111535037,1.92459999841485,0.246626250175745,0.0386768846933622,-0.121359516145761,0.0380016932285296,-0.00674955908622632,-0.00945610140322256,0.032539571256104,479490.343943623,324464.976683957,48657.5410906643,852612.861718244
