U,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
100,0.306896259625016,0,-0.211121195940208,-0.243734072502098,-0.00208880597200203,0.0178002092365649,0.666922599051734,0.0836710588685826,-0.0144862471683473,-0.583971747444836,-0.268505815972619,-0.1026279057526,4.31662322248086,0.62871104426322,4.3670597363156,0.630220761865462,0.0033929356381502,0.229182734020975,-0.159835453888082,0.0841176788768126,0.0534074814306947,-0.0783112257588021,285571.42538569,346119.064257963,24840.7599927852,651864.011840821
100,0.127553718262895,0,-0.149205892016681,-0.446718678179314,-0.0165397265756674,0.0261588812875843,0.689572169389106,0.153989994042436,-0.0412887967815844,-0.615635413162851,-0.374051298648364,-0.181672133720813,5.82473968496201,1.21516935086911,5.93575046557171,1.21832960262617,-0.0258927735294098,0.302891080573515,-0.201176921546207,0.110357994122321,0.0324983603037647,-0.0660300877059796,609584.074189114,497615.458785606,20563.8165027378,1127373.05517189
100,0.544860511249191,0,0.261002321399633,-0.271760766673475,-0.00713564813533911,0.0631583902634283,0.653088039779886,0.0816526842143615,-0.0108639084877076,-0.478013289973022,-0.345940997694633,-0.08177481411109,4.00866882666141,0.569835881343757,4.05991712035559,0.571898752987444,0.00323380756781916,0.165254085940991,-0.111001249804146,0.0787303036425589,0.00754154161945343,-0.0445916312226203,280178.796263341,330614.456756067,59738.8642356656,630966.775216577
100,0.0592273044076427,0,-0.141245267687225,-0.275616919120313,-0.0116843834432819,0.0610424191218053,0.661522029733842,0.0964182086967694,-0.013892475121885,-0.565922650883152,-0.288112507674708,-0.108923689911187,4.45032223803129,0.428739407976983,4.48554653660562,0.430426476961305,-0.00097763787372381,0.229473333274907,-0.147365021306919,0.0870598317915383,0.0461740599132876,-0.0677954510537746,302025.59889157,317058.54629373,20218.8921170601,639257.667382469
100,0.397026971351388,0,-0.320347384493682,0.0157639093431984,-0.0033309570504787,0.0739400069989639,0.703634770804582,-0.00409122559538995,-0.00160924874111013,-0.642004077010482,-0.146385154406298,0.00764105664535103,2.44185556790389,2.72421808293343,2.63931595076055,2.72482426816299,0.0490369146783589,0.150352697894445,-0.125866679249502,0.0437188522999484,0.168739697340834,-0.129979067280357,468280.942426173,466047.892687595,29408.2512609024,954502.357310937
100,0.373334576825134,0,-0.242303137385512,0.0803665981332497,0.0092170132268596,0.0672724333034295,0.965943202821171,0.100699701351064,-0.115208234302892,-0.958051274687618,0.276224567709342,0.578177905281271,5.04764897373448,0.709358399444191,5.10431844034944,0.711099094817375,0.000632491988038833,0.380007326617898,-0.304158027481734,0.103422305124589,0.168220768665287,-0.163063154867954,406406.515342506,384874.198487497,27974.6229591922,811454.236027171
100,0.0963864634288273,0,-0.179199850449903,0.00147139138552841,-0.0115752704713093,0.0577185195133748,0.693341854272276,0.00183490115574262,-0.000235181830469073,-0.599841487616112,-0.179349225707429,0.00285982962964669,2.42505925045275,2.63368288860298,2.62126191728945,2.63434332262265,0.047425821416674,0.13061675317619,-0.102921594640515,0.043756525259414,0.151874992395167,-0.112710259408616,458435.26265459,458040.406427559,20315.5627043438,936649.191279318
100,0.387810482817078,0,-0.196572672964947,-0.0476799912955929,-0.0166222665915516,0.0020544348399161,0.677932205750847,0.021069557338246,-0.00161208566096957,-0.586134267141644,-0.192946256993888,-0.022772329481415,2.77934921438235,2.24972875853446,2.94821041177123,2.25050511296287,0.0387340113977619,0.146934639246228,-0.103516870331796,0.0512774053752284,0.135440057884056,-0.101497024627774,443581.740841439,460068.77709423,28810.6588871842,923824.040132837
100,0.338498416009785,0,0.343507606216465,-0.118602696758709,0.0120543354517997,0.0744062559293719,0.664421523232124,0.0311101589808066,-0.00672785355461323,-0.466751458161165,-0.327977603244224,-0.0383698227437256,3.10323452291502,1.48326800066103,3.23440502428336,1.4847766056394,0.0235191671614992,0.10883751878816,-0.10324587986255,0.0598099211261782,0.0186041214647022,-0.0591460469386818,372910.223293199,410387.928802952,26183.7375677872,803471.674293319
100,0.403528105144577,0,-0.27678819789125,0.1988461633707,-0.0089193496550177,0.0327631971680439,0.803251925651584,-0.0395679767709552,0.00184601821427368,-0.754500362371297,-0.0315835987159297,0.181416122574256,1.72078384802035,3.68224577014192,1.98007810589434,3.682633186445,0.07145774871397,0.140882508757585,-0.123854726849622,0.0285178152264201,0.252118113107318,-0.16956857532496,475184.436699694,431659.306791602,29831.4796682557,927017.265688465
100,0.0192869125124461,0,0.349778210002446,-0.10884950080491,0.012746969772202,0.0137930030509643,0.665425848092805,0.0281899745495568,-0.0064750393178378,-0.46637402113075,-0.327234536610154,-0.0357004191415727,3.04610640140365,1.54047729403199,3.18226851981358,1.54195564533305,0.0247987596305921,0.105397330725523,-0.102370646420914,0.0586095275917015,0.0199928220474012,-0.0600311788573751,377975.021120073,413127.078943149,20238.0029428076,811275.622260391
100,0.441938404344194,0,0.24325837363061,0.237951192900941,-0.00853809429545562,0.00956959552900405,0.833568143494055,-0.0655996420074198,0.0257229124657021,-0.695748886092233,-0.153775678336662,0.187648394079874,1.03725681257219,4.02011565351516,1.34100384134676,4.02041194135678,0.082763326995067,0.0742008696724703,-0.0774862331119182,0.0152742986665505,0.227595071751418,-0.162703860825106,404955.80113723,346685.359570274,33240.5935376699,771814.682904672
100,0.358737689720766,0,0.280765537360852,0.221303591820814,0.00166036465152232,0.0157124202867698,0.812124932630182,-0.0667046545271593,0.0262118863162263,-0.659919741665474,-0.187894150800573,0.153206427531861,1.08317358595433,3.90401251814554,1.38513664276718,3.90434739673489,0.0798824731916727,0.0656938701696741,-0.079951171758256,0.0163819149595967,0.197480677746776,-0.156063875518613,406088.0615742,349514.190231975,27074.9778912171,775775.774003344
100,0.25055866376222,0,-0.249525197224192,-0.287357817273489,0.00129925543355311,0.0511930021749443,0.672842430935258,0.0954126118202402,-0.0200350977313072,-0.602809064338098,-0.281517332773216,-0.120888829918476,4.6363240557069,0.367866325734872,4.66619437160568,0.369555540661396,-0.00312117156164852,0.253356156643198,-0.179604415677327,0.0906166616323823,0.0483306562978684,-0.0796343324093023,320798.198216334,309720.606156068,23146.5170821237,650692.326569571
100,0.364429151822038,0,0.0518838214202889,0.349206230679066,-0.0056358699119873,0.0590320769987358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,0.0898920942357555,0,0.0436297522437602,0.207119546126861,0.0147903094191833,0.0496506800117704,0.912750916334444,0.00437541073573707,-0.0349048690808422,-0.828264182930476,0.122747776132748,0.471297126505153,2.89283040511914,2.39684760732598,3.07029484954048,2.39761923247751,0.0450696243101618,0.217386965344509,-0.184811718685639,0.0575727924668615,0.179707982852435,-0.157855977694825,480146.803575215,498227.08339818,20286.5754205803,998547.409170564
100,0.441191549871244,0,-0.40258341380589,0.397391495716627,0.0145882700704467,0.0333710570714916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,0.363522450505537,0,-0.151103359914235,-0.150770313243278,0.00132382734310389,0.0133230701426545,0.665440935225599,0.0520388502200774,-0.00869615699560916,-0.563133225793908,-0.245075364184571,-0.0658789212378802,3.63289645730418,1.29528727204897,3.73476688109879,1.29647551300634,0.0180766138795338,0.182725221945332,-0.137684978439198,0.0698213422239485,0.066856258256396,-0.0836791573185003,359927.254691482,415531.282902275,27377.9432474328,795632.059790926
100,0.367835739560064,0,0.344468751807684,-0.336773484763582,-0.00167102483584763,0.0325245142451189,0.656791399142558,0.0927549043942744,-0.0169061973428294,-0.470539412238476,-0.380498158240863,-0.0945380061094101,4.28901652873196,0.293012229505839,4.31678823903385,0.295647520870324,-0.00385984543455436,0.173762929499651,-0.123224329172328,0.0845628580573102,-0.0123263573655631,-0.0379688117710147,317637.667714669,293417.089006933,27776.5684371768,631228.278918771
100,0.433631494675145,0,-0.0777527882786331,0.262832687164016,-0.00247960316194794,0.0315236068503599,0.83402346729814,-0.0516500554867647,0.00604742703656794,-0.754987978262083,-0.0420818961186872,0.230450237718942,1.49900002545428,3.80783858697536,1.77082736155346,3.80819201906744,0.0759805653673392,0.121897751351236,-0.118646701165608,0.0246146114504498,0.244007918545174,-0.171260874579868,457496.692018028,407164.678846725,32341.3020324368,884834.893061921
100,0.105924704770611,0,-0.08509365968166,0.0246423258998393,-0.0124614592171942,0.0456148208593291,1.01084516508903,0.137978284052583,-0.146350810901781,-0.98581233336573,0.305359419942184,0.655900990644097,5.50150599791793,0.788128162163195,5.56574905318897,0.790158966132588,-0.0102269457003066,0.404284162873793,-0.311699990879293,0.11459018402911,0.171507890582261,-0.155247837357945,546880.446897362,416457.239692289,20372.2976697826,983511.208786819
100,0.365805512690446,0,0.318509356601322,0.00273236344705467,-0.00972158250038974,0.0243627837181104,1.07453640764725,0.129064542656844,-0.145472970315207,-0.985684211409725,0.265062224405347,0.747516176227472,5.06134984825096,0.771930964600025,5.12322629526783,0.773696373002899,-0.00591832367431694,0.375444233529528,-0.28985100289316,0.111725987099678,0.150492355172327,-0.144227163772127,506561.836947063,407122.741917448,27524.1561683549,933858.10106168
100,0.252746907149994,0,-0.376473109362099,-0.373398086286839,-0.0171341501717758,0.0295278696462085,0.685198248271224,0.138430703261112,-0.0316696783113575,-0.66340254485313,-0.311459666964103,-0.179853545120389,5.4347534142711,0.776842002673451,5.49938644603732,0.77899188288235,-0.0194038107814243,0.324413216100017,-0.207230482865986,0.103978675069662,0.072949867245132,-0.0875787453488224,512566.06762535,398669.913309898,23216.5291644347,931409.503132417
100,0.383531315861395,0,0.320573035916817,-0.161797017568335,0.0115558944613802,0.00441432035126384,0.66174475570552,0.0429858627414188,-0.00858398287280801,-0.469664343876251,-0.333831987215181,-0.0503815500571097,3.36268979201979,1.22409826143155,3.47159288145046,1.22576649987564,0.017764628482716,0.124375505841857,-0.110565039967983,0.0652620161160033,0.0103702793167739,-0.0559925971449238,346830.09359217,394688.823054012,28684.1083131091,761692.43884335
100,0.164780615085088,0,-0.118735721255471,0.301745456583247,0.00952761757925666,0.029310397524206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,0.200062547411,0,0.0996007634999781,0.310941782305259,-0.00703239298630491,0.0283978196583961,0.867110688568526,-0.0577152394180976,0.00977388833004525,-0.763766029625423,-0.0485839602536594,0.279766251128874,1.3003874655108,3.9258310680212,1.58410482535194,3.92615067786497,0.0803994901686692,0.107778892514285,-0.106065037010497,0.0209896961444978,0.251614686806352,-0.171012920968719,439489.699171391,384244.520537265,21862.2753623177,843907.741905825
100,0.260623726245435,0,0.19230281840131,-0.099460671018913,0.0137200506014447,0.0351575262551059,0.667302117401203,0.0270426756932538,-0.00706883055921127,-0.497567109466873,-0.294532309530629,-0.0371147317822964,3.09643579702986,1.6108253214106,3.23225726683331,1.61210673294939,0.025925227634834,0.121640940546816,-0.11501157293604,0.0592854976525726,0.0363147396284006,-0.0710218579955038,387671.518393486,423196.444597092,23417.6593370579,831041.485187747
100,0.376777536655972,0,-0.161841122001623,-0.230187487701836,-0.0143528945760855,0.0739528233183784,0.659372182781574,0.0846333599544316,-0.0096653559775795,-0.564728121734653,-0.266993952531452,-0.0950708929006372,4.16597960969091,0.725392117643807,4.22416900522203,0.726848888156317,0.00565801828788082,0.215160503128541,-0.135676213072129,0.081065128654824,0.0599686600775467,-0.0720948372885494,290189.933930287,357045.709603586,28174.380015841,667409.165731041
100,0.0245029420527548,0,-0.0121074766831747,-0.521187984563755,0.0147174695644447,0.0286713405259746,0.711844521313926,0.14614146019915,-0.0642559358269322,-0.619710764812732,-0.431437683845931,-0.190823435887914,6.03260386659876,1.59854886182463,6.19318625970631,1.60306028565088,-0.0294909385270808,0.299535882498215,-0.248608420935278,0.11302018501835,0.00642038937776747,-0.0690828371896425,675371.744061479,583794.044701125,20228.8408710998,1279339.31095977
100,0.339042760221862,0,-0.0851418504720301,-0.452795589269468,-0.00314141751912632,0.0176403191615378,0.691769427538761,0.141929537567932,-0.0445147189899594,-0.604729406150056,-0.382304479530888,-0.172794287731945,5.68051535963053,1.1155560890308,5.78410511768581,1.11881306150261,-0.0237389504699723,0.28878834346901,-0.209285175002197,0.107990976333124,0.020130560735596,-0.0650568804740776,574914.082192514,472005.71108811,26265.7373415765,1067093.31547779
100,0.176901005980315,0,-0.28638218797392,-0.0233099337766085,0.0127348809688359,0.0332085261168606,0.688092828451582,0.0071657776546792,-0.00599101017506501,-0.613179523366767,-0.178375171742843,-0.020311556295208,2.85211799018037,2.25897636783286,3.01942777405771,2.25973795501504,0.038832639711577,0.159193599906397,-0.145227417493492,0.052702906619983,0.119410523448301,-0.117560141916195,449886.018240206,467678.468811252,21349.4381738937,937738.009248627
